trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,vehicle_no_clean,departure_time_clean,arrival_time_clean,reason,recommended_action
TRP000482,MANDI030,WH-East,08/07/2026 15:06,,-23.6,821.6388733,miles,HR-63-BC-9783,,1322.296304356622,HR63BC9783,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001763,MANDI053,WH-North,2026-06-01T07:47:52,01/06/2026 16:17,8.5,269.053643,miles,pb 50-AB-2414,DRV865,432.99878982562,PB50AB2414,2026-06-01 07:47:52,2026-01-06 16:17:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007480,MANDI020,WH-North,28-Jun-2026 06:42:45,2026-06-28 17:48:45,-11.1,516.7,km,PB24-DF-1279,,516.7,PB24DF1279,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006767,MANDI005,WH-North,08-Mar-2026 16:23:36,09-Mar-2026 03:23:36,-11.0,527.8,km,PB-27-BC-7637,DRV409,527.8,PB27BC7637,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008647,MANDI017,WH-East,11/02/2026 23:49,2026-02-12 06:07:15,-6.3,367.3,km,UP-77-AB-6667,DRV918,367.3,UP77AB6667,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006137,MANDI051,WH-Central,2026-05-28 16:46:04,2026-05-29T06:28:04,-13.7,437.5073211,miles,UP 98 CD 5852,DRV460,704.098032139074,UP98CD5852,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004178,MANDI038,WH-South,08-Aug-2026 13:55:10,2026-08-09 04:01:10,-14.1,832.0 KM,,HR-50-AB-1844,,,HR50AB1844,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006151,MANDI025,WH-Central,2026-06-01T17:23:59,02/06/2026 08:59,15.6,658.7,km,hr 43-AB-4478,DRV858,658.7,HR43AB4478,2026-06-01 17:23:59,2026-02-06 08:59:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003463,MANDI021,WH-South,2026-06-18T18:50:25,2026-06-19T12:14:25,-17.4,773.6,km,hr 14-AB-5973,DRV485,773.6,HR14AB5973,2026-06-18 18:50:25,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007644,MANDI011,WH-East,2026-03-01T07:35:27,01/03/2026 16:35,9.0,459.9,km,RJ79-AB-7057,,459.9,RJ79AB7057,2026-03-01 07:35:27,2026-01-03 16:35:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009879,MANDI024,WH-Central,2026-02-09 15:02:36,10/02/2026 06:56,-15.9,847.1,km,UP 38 DF 8852,DRV151,847.1,UP38DF8852,,2026-10-02 06:56:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006705,MANDI037,WH-South,2026-05-29 09:19:44,29/05/2026 20:25,-11.1,489.7,km,rj 45-CD-8361,DRV810,489.7,RJ45CD8361,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006515,MANDI048,WH-South,19-Feb-2026 00:30:22,2026-02-19T20:48:22,-20.3,1192.3,km,dl 19-BC-9476,DRV865,1192.3,DL19BC9476,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003418,MANDI028,WH-South,11/03/2026 10:36,2026-03-11 18:30:33,-7.9,204.67960739999998,miles,RJ-19-BC-8359,,329.399079373116,RJ19BC8359,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007791,MANDI007,WH-North,05-09-2026 08:21 AM,2026-05-10T00:57:25,-16.6,461.5543788,miles,HR-82-DF-4993,DRV307,742.797923977992,HR82DF4993,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005789,MANDI009,WH-East,04-01-2026 01:47 PM,,-15.5,683.6,km,UP-30-BC-7005,DRV405,683.6,UP30BC7005,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008136,MANDI051,WH-Central,2026-07-20 18:54:32,2026-07-21 05:30:32,-10.6,450.7 KM,,PB-45-CD-9780,DRV230,,PB45CD9780,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002899,MANDI052,WH-North,23-Jan-2026 11:03:26,23/01/2026 14:15,-3.2,141.3 KM,,UP 86 CD 4320,DRV178,,UP86CD4320,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006414,MANDI029,WH-East,23/01/2026 04:13,24/01/2026,-22.2,1176.2,km,,DRV410,1176.2,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009065,MANDI013,WH-West,04/05/2026,05/05/2026 04:40,-7.1,314.9,km,RJ-83-BC-8906,,314.9,RJ83BC8906,,2026-05-05 04:40:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006989,MANDI038,WH-North,19/08/2026 04:17,19/08/2026 17:53,-13.6,349.3347762,miles,rj 14-AB-8469,DRV149,562.198428729708,RJ14AB8469,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000847,MANDI016,WH-East,2026-06-21 19:50:56,22-Jun-2026 13:50:56,-18.0,898.9,km,PB88-CD-2003,DRV915,898.9,PB88CD2003,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005967,MANDI026,WH-South,04-16-2026 08:53 AM,2026-04-17 03:05:53,-18.2,1039.3,km,PB 85 BC 8405,DRV178,1039.3,PB85BC8405,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008660,MANDI028,Export-Terminal,20/07/2026 08:25,20-Jul-2026 16:19:22,-7.9,425.6,km,PB-37-DF-2068,DRV104,425.6,PB37DF2068,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004325,MANDI011,Export-Terminal,19/01/2026 03:16,19/01/2026 20:52,-17.6,704.3,km,UP-88-AB-4225,DRV686,704.3,UP88AB4225,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005123,MANDI033,Export-Terminal,07-Jan-2026 08:39:54,08-Jan-2026 00:03:54,-15.4,697.8,km,HR-32-AB-4084,DRV974,697.8,HR32AB4084,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000365,MANDI016,WH-East,24-Feb-2026 08:46:51,25/02/2026 03:58,-19.2,1041.7,km,RJ-75-DF-8081,DRV197,1041.7,RJ75DF8081,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005586,MANDI044,Export-Terminal,06-20-2026 09:56 PM,,-15.0,735.8,km,PB 53 DF 4684,DRV729,735.8,PB53DF4684,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007831,MANDI033,WH-Central,02-06-2026 07:38 AM,02-06-2026 10:56 PM,-15.3,891.6,km,UP-55-CD-1677,,891.6,UP55CD1677,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006328,MANDI025,WH-Central,25-Jul-2026 12:30:39,2026-07-25 22:12:39,-9.7,457.9,km,RJ84-BC-8057,DRV357,457.9,RJ84BC8057,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004893,MANDI047,WH-East,2026-01-22 21:10:18,2026-01-23T09:34:18,-12.4,532.5,km,hr 33-AB-9340,DRV886,532.5,HR33AB9340,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001332,MANDI039,WH-East,2026-06-28 23:37:19,29-Jun-2026 22:55:19,-23.3,803.6812514000001,miles,RJ-40-CD-4303,DRV256,1293.3963851280762,RJ40CD4303,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004364,MANDI055,WH-Central,2026-04-15 16:12:24,16/04/2026 08:06,-15.9,858.7,km,,DRV391,858.7,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000771,MANDI048,WH-Central,2026-06-22T23:21:31,23-Jun-2026 12:15:31,-12.9,592.7,km,up 61-BC-1748,DRV752,592.7,UP61BC1748,2026-06-22 23:21:31,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007240,MANDI046,WH-East,01/08/2026,02/08/2026,-13.3,579.5,km,PB83-CD-7762,DRV441,579.5,PB83CD7762,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005566,MANDI009,WH-North,2026-04-27T22:57:18,28/04/2026 13:27,-14.5,658.8,km,,,658.8,,2026-04-27 22:57:18,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004810,MANDI045,WH-North,07-22-2026 09:22 PM,2026-07-23 05:40:37,-8.3,441.3,km,rj 52-DF-1364,DRV415,441.3,RJ52DF1364,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005990,MANDI004,WH-Central,2026-06-01T12:23:05,01/06/2026 23:59,11.6,629.0,km,UP-64-BC-3502,DRV905,629.0,UP64BC3502,2026-06-01 12:23:05,2026-01-06 23:59:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009835,MANDI044,WH-South,22/02/2026 06:12,2026-02-22 11:36:37,-5.4,322.8,km,HR-80-DF-1923,DRV848,322.8,HR80DF1923,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001839,MANDI018,Export-Terminal,06/09/2026,2026-09-06 16:51:40,-8.6,231.58497169999998,miles,PB-98-CD-7164,DRV563,372.69895835567803,PB98CD7164,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003776,MANDI035,WH-West,07-08-2026 01:56 PM,2026-07-09T00:26:35,-10.5,542.3,km,,DRV236,542.3,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004836,MANDI052,WH-South,08/03/2026 10:13,,-17.6,825.3,km,rj 95-DF-9356,DRV480,825.3,RJ95DF9356,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004749,MANDI041,WH-North,02/02/2026 12:57,03-Feb-2026 03:57:08,-15.0,753.3,km,,,753.3,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004187,MANDI025,WH-Central,21/01/2026,2026-01-22 20:18:36,-21.3,1176.4,km,hr 37-AB-2850,,1176.4,HR37AB2850,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007420,MANDI056,WH-West,03/06/2026,06-04-2026 01:54 AM,-8.5,348.6 KM,,PB-98-DF-8419,DRV276,,PB98DF8419,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008011,MANDI027,WH-West,15/03/2026,2026-03-15 17:48:14,-14.5,816.3,km,PB-35-BC-5704,DRV261,816.3,PB35BC5704,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009349,MANDI054,WH-South,02/02/2026 22:22,2026-02-03 12:10:31,-13.8,650.9 KM,,pb 46-AB-3737,DRV315,,PB46AB3737,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005162,MANDI035,WH-Central,25/07/2026 22:49,26/07/2026 18:01,-19.2,810.2,km,HR-37-BC-5275,DRV744,810.2,HR37BC5275,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007652,MANDI007,WH-East,2026-01-20 05:53:50,,-13.7,679.2,km,,DRV682,679.2,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005589,MANDI046,WH-East,20-Jun-2026 02:26:56,20-Jun-2026 15:32:56,-13.1,596.5 KM,,pb 64-DF-2966,DRV961,,PB64DF2966,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004981,MANDI041,WH-Central,2026-03-19T01:57:09,2026-03-19 11:27:09,-9.5,536.1,km,RJ 54 AB 2452,DRV464,536.1,RJ54AB2452,2026-03-19 01:57:09,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009906,MANDI051,WH-Central,2026-08-19T01:04:06,08-19-2026 03:10 PM,-14.1,819.0,km,,DRV488,819.0,,2026-08-19 01:04:06,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008868,MANDI040,Export-Terminal,04-Apr-2026 02:57:25,04-04-2026 07:03 AM,-4.1,243.4,km,rj 30-AB-6262,DRV689,243.4,RJ30AB6262,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP007544,MANDI019,WH-South,09-May-2026 05:14:19,2026-05-10 01:32:19,-20.3,1171.6,km,pb 30-AB-5531,DRV299,1171.6,PB30AB5531,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005733,MANDI032,WH-West,2026-06-07T04:51:54,07/06/2026 08:45,-3.9,230.4,km,dl 30-AB-7156,DRV897,230.4,DL30AB7156,2026-06-07 04:51:54,2026-07-06 08:45:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002739,MANDI009,WH-East,2026-06-02T17:37:14,,-21.3,953.1,km,DL33-CD-6681,DRV485,953.1,DL33CD6681,2026-06-02 17:37:14,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009828,MANDI016,WH-Central,2026-04-21 13:58:19,2026-04-21 20:16:19,-6.3,158.5738792,miles,PB-59-BC-3599,DRV860,255.19928675172798,PB59BC3599,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002745,MANDI039,WH-East,02/03/2026 20:17,2026-03-03 18:29:36,-22.2,1250.4,km,HR36-CD-2586,DRV381,1250.4,HR36CD2586,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000581,MANDI017,WH-South,04-Feb-2026 04:53:25,02-04-2026 01:35 PM,-8.7,510.9,km,PB 42 DF 4027,,510.9,PB42DF4027,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000831,MANDI001,WH-North,28-Aug-2026 12:44:03,2026-08-28T17:14:03,-4.5,236.0,km,PB-13-BC-8851,DRV871,236.0,PB13BC8851,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003855,MANDI022,Export-Terminal,12-Jul-2026 11:58:06,12-Jul-2026 18:34:06,-6.6,372.7,km,RJ-40-DF-8404,DRV620,372.7,RJ40DF8404,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP002807,MANDI056,WH-North,2026-07-27T09:33:43,27-Jul-2026 16:45:43,-7.2,288.0,km,DL 82 CD 7792,DRV172,288.0,DL82CD7792,2026-07-27 09:33:43,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005597,MANDI047,WH-Central,18-Mar-2026 21:26:41,19/03/2026 16:50,-19.4,486.2228075,miles,PB19-DF-4229,,782.49781302205,PB19DF4229,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003395,MANDI044,Export-Terminal,01-16-2026 04:27 AM,17-Jan-2026 00:21:36,-19.9,695.8112457999999,miles,up 16-BC-1086,DRV983,1119.796870315772,UP16BC1086,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000700,MANDI023,WH-Central,2026-01-04 00:10:45,04/01/2026 18:22,-18.2,1032.4,km,rj 36-CD-4313,DRV426,1032.4,RJ36CD4313,,2026-04-01 18:22:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000607,MANDI011,Export-Terminal,2026-08-05T01:34:57,05/08/2026 23:10,21.6,1211.7 KM,,UP22-AB-8855,DRV237,,UP22AB8855,2026-08-05 01:34:57,2026-05-08 23:10:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP008209,MANDI031,WH-Central,30/08/2026 06:48,,-11.1,616.2,km,UP 57 BC 4086,DRV862,616.2,UP57BC4086,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005535,MANDI056,WH-East,2026-02-12 19:18:46,2026-02-13 17:18:46,-22.0,784.9158472,miles,UP62-AB-1645,DRV197,1263.1964695328481,UP62AB1645,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP000660,MANDI045,Export-Terminal,03-11-2026 09:24 AM,11-Mar-2026 16:24:29,-7.0,306.1,km,DL 29 AB 9402,,306.1,DL29AB9402,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003511,MANDI055,Export-Terminal,2026-03-29 23:06:28,2026-03-30T01:54:28,-2.8,150.6,km,UP-15-DF-6268,DRV185,150.6,UP15DF6268,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001292,MANDI039,WH-West,16/05/2026 12:37,2026-05-16T21:31:52,-8.9,470.2,km,,DRV746,470.2,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005865,MANDI005,WH-North,02/01/2026,,-9.3,504.4,km,DL-45-DF-4861,DRV401,504.4,DL45DF4861,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP001060,MANDI046,WH-West,04-12-2026 08:47 AM,04-13-2026 06:11 AM,-21.4,860.7,km,DL-55-AB-6210,DRV253,860.7,DL55AB6210,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006911,MANDI012,WH-North,05-29-2026 01:25 AM,29/05/2026 15:13,-13.8,665.8,km,,DRV166,665.8,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP003841,MANDI042,WH-West,2026-01-13 23:12:26,,-8.8,494.0,km,rj 24-AB-2603,,494.0,RJ24AB2603,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP005619,MANDI020,WH-North,2026-04-13 04:14:10,13-Apr-2026 12:38:10,-8.4,472.9,km,,DRV989,472.9,,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004860,MANDI025,WH-North,03-21-2026 03:25 PM,2026-03-22 06:49:27,-15.4,830.3,km,DL-93-DF-7903,DRV658,830.3,DL93DF7903,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP004298,MANDI039,WH-Central,2026-07-05T15:24:18,06/07/2026 04:30,13.1,400.784295,miles,UP 94 AB 9283,DRV594,644.9981973153,UP94AB9283,2026-07-05 15:24:18,2026-06-07 04:30:00,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP006874,MANDI032,Export-Terminal,09-Mar-2026 09:21:54,2026-03-10T01:51:54,-16.5,956.5,km,HR-71-CD-3471,DRV640,956.5,HR71CD3471,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
TRP009693,MANDI056,WH-South,02-03-2026 01:55 PM,02-04-2026 01:43 PM,-23.8,1028.1,km,up 88-CD-8207,DRV585,1028.1,UP88CD8207,,,Negative transit time or arrival before departure,Exclude from transit average KPIs
