trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,vehicle_no_clean,departure_time_clean,arrival_time_clean
TRP009449,MANDI046,WH-West,08/09/2026 13:38,2026-09-09T01:26:16,11.8,392.52006070000004,miles,dl 29-DF-2005,DRV816,631.698234486938,DL29DF2005,,
TRP003707,MANDI007,WH-West,24-Mar-2026 04:52:52,24/03/2026 16:46,11.9,647.0,km,up 22-BC-1853,,647.0,UP22BC1853,,
TRP008198,MANDI030,WH-Central,07-04-2026 12:09 AM,2026-07-04 11:39:59,11.5,507.7,km,UP 64 AB 2831,DRV935,507.7,UP64AB2831,,
TRP009669,MANDI029,WH-East,28/06/2026,2026-06-28 21:32:19,,837.0,km,RJ-25-AB-7223,DRV527,837.0,RJ25AB7223,,
TRP007516,MANDI041,WH-North,2026-05-11 10:18:49,05-11-2026 07:06 PM,8.8,410.7,km,DL-10-DF-3873,DRV576,410.7,DL10DF3873,,
TRP003915,MANDI043,WH-North,04-Jun-2026 06:06:52,04/06/2026 11:00,4.9,227.0,km,UP47-AB-1312,DRV512,227.0,UP47AB1312,,2026-04-06 11:00:00
TRP008965,MANDI006,WH-South,17-Apr-2026 20:45:34,18/04/2026 13:09,16.4,863.3,km,,DRV872,863.3,,,
TRP005269,MANDI050,WH-North,08-10-2026 05:42 PM,11-Aug-2026 17:06:30,23.4,1108.4 KM,,dl 46-AB-2409,DRV893,,DL46AB2409,,
TRP003232,MANDI035,WH-West,17/08/2026,2026-08-18T15:07:02,22.4,1248.8,km,HR-69-BC-9227,DRV280,1248.8,HR69BC9227,,
TRP007270,MANDI021,WH-South,2026-01-02 21:57:16,03-Jan-2026 00:33:16,,135.5 KM,,UP 31 CD 1157,DRV923,,UP31CD1157,,
TRP008433,MANDI039,WH-Central,19/05/2026 07:30,20/05/2026,20.2,860.9,km,HR-98-AB-9131,DRV585,860.9,HR98AB9131,,
TRP003101,MANDI028,WH-North,2026-01-17 15:47:13,01-18-2026 12:29 AM,,416.9,km,rj 77-BC-4125,,416.9,RJ77BC4125,,
TRP006130,MANDI009,WH-North,2026-02-23T23:50:14,24/02/2026 11:38,11.8,705.4,km,PB 99 DF 2869,DRV290,705.4,PB99DF2869,2026-02-23 23:50:14,
TRP009418,MANDI043,WH-North,26/08/2026 10:30,2026-08-27 09:30:51,23.0,924.2,km,pb 55-AB-8232,DRV806,924.2,PB55AB8232,,
TRP006394,MANDI016,WH-East,2026-04-03 23:59:05,2026-04-04T02:41:05,,153.3,km,PB 94 AB 3631,DRV260,153.3,PB94AB3631,,
TRP005494,MANDI003,WH-West,20-May-2026 22:11:04,05-21-2026 10:05 AM,11.9,619.1,km,rj 60-DF-9853,DRV413,619.1,RJ60DF9853,,
TRP006205,MANDI039,WH-North,04-27-2026 01:43 PM,27/04/2026,5.8,258.3,km,pb 86-AB-7987,DRV179,258.3,PB86AB7987,,
TRP009616,MANDI051,WH-East,03-20-2026 05:11 PM,2026-03-21 06:17:20,,525.6 KM,,DL-78-AB-6868,DRV956,,DL78AB6868,,
TRP007350,MANDI030,WH-North,16/01/2026 02:44,16/01/2026 16:44,14.0,405.9416743,miles,HR43-AB-3177,DRV634,653.2981741179619,HR43AB3177,,
TRP009335,MANDI054,WH-South,2026-05-15 16:23:46,16-May-2026 07:41:46,15.3,788.0,km,,DRV942,788.0,,,
TRP001661,MANDI014,WH-Central,15-Mar-2026 20:33:33,2026-03-16 19:21:33,22.8,1345.0,km,rj 70-CD-7285,DRV851,1345.0,RJ70CD7285,,
TRP000312,MANDI042,WH-South,2026-05-18T08:31:28,2026-05-18 11:55:28,3.4,145.6,km,PB-97-CD-9995,DRV232,145.6,PB97CD9995,2026-05-18 08:31:28,
TRP004420,MANDI005,Export-Terminal,01-Apr-2026 13:57:15,2026-04-01 20:33:15,6.6,365.1,km,RJ 30 DF 8449,DRV678,365.1,RJ30DF8449,,
TRP000319,MANDI028,Export-Terminal,12/07/2026 23:38,13/07/2026 08:56,9.3,552.9,km,,DRV934,552.9,,,
TRP008577,MANDI050,WH-East,01-11-2026 12:44 AM,2026-01-11T19:02:45,18.3,1063.5,km,,DRV258,1063.5,,,
TRP004808,MANDI003,WH-East,21/01/2026 10:14,21-Jan-2026 13:32:47,3.3,106.3165781,miles,PB-56-BC-9967,,171.099521799454,PB56BC9967,,
TRP000304,MANDI009,Export-Terminal,01-Apr-2026 20:04:40,2026-04-02T12:34:40,,754.3,km,DL 58 AB 6314,DRV141,754.3,DL58AB6314,,
TRP003081,MANDI043,WH-West,29-Jul-2026 11:11:37,,8.5,499.8,km,UP-36-AB-2854,DRV844,499.8,UP36AB2854,,
TRP003060,MANDI055,Export-Terminal,24/03/2026,,6.4,190.32593730000002,miles,HR91-BC-6046,,306.29914393438196,HR91BC6046,,
TRP009629,MANDI053,WH-South,27-Mar-2026 17:56:23,28/03/2026,9.2,378.9,km,dl 19-DF-8504,DRV373,378.9,DL19DF8504,,
TRP002361,MANDI045,WH-North,2026-04-18T22:33:15,04-19-2026 03:03 AM,4.5,120.67024819999999,miles,PB-18-AB-8135,,194.19945723818802,PB18AB8135,2026-04-18 22:33:15,
TRP002944,MANDI008,WH-South,01-13-2026 07:13 PM,2026-01-13 22:31:31,,168.7,km,,DRV633,168.7,,,
TRP003155,MANDI005,WH-Central,2026-06-13 06:00:16,2026-06-13 12:18:16,6.3,323.3 KM,,UP 22 AB 1201,DRV871,,UP22AB1201,,
TRP008046,MANDI008,WH-West,08-20-2026 02:58 AM,20-Aug-2026 13:52:22,10.9,491.0,km,,DRV621,491.0,,,
TRP000252,MANDI047,WH-East,01/03/2026 13:58,01-Mar-2026 21:22:36,7.4,306.0,km,pb 31-AB-3254,DRV278,306.0,PB31AB3254,,
TRP008060,MANDI050,Export-Terminal,22-Jul-2026 05:58:11,22-Jul-2026 15:40:11,9.7,275.0188046,miles,UP47-AB-7817,DRV932,442.59876299496403,UP47AB7817,,
TRP006687,MANDI023,Export-Terminal,02-Aug-2026 22:52:48,03/08/2026 20:40,21.8,632.6799522,miles,HR-60-DF-2469,DRV623,1018.197154273548,HR60DF2469,,2026-03-08 20:40:00
TRP004024,MANDI032,WH-East,07/03/2026 16:12,2026-03-07T19:00:48,2.8,120.8,km,RJ67-AB-4617,DRV386,120.8,RJ67AB4617,,
TRP003209,MANDI018,WH-Central,23/03/2026 18:42,24/03/2026 13:12,18.5,763.6,km,DL-33-DF-4260,DRV777,763.6,DL33DF4260,,
TRP005862,MANDI052,WH-East,26/08/2026,26/08/2026,5.5,293.2,km,hr 90-CD-9189,DRV191,293.2,HR90CD9189,,
TRP001298,MANDI018,WH-South,10-Apr-2026 07:24:22,,11.1,529.0 KM,,up 72-AB-8248,DRV630,,UP72AB8248,,
TRP007883,MANDI033,Export-Terminal,08/09/2026 07:05,08/09/2026 17:17,10.2,602.6,km,,DRV519,602.6,,,2026-08-09 17:17:00
TRP005759,MANDI048,WH-North,2026-08-24 16:00:41,08-25-2026 11:24 AM,19.4,828.1,km,PB-34-CD-2716,DRV145,828.1,PB34CD2716,,
TRP004027,MANDI014,WH-Central,2026-03-27 00:07:17,2026-03-27T19:07:17,19.0,1072.3,km,rj 66-BC-7691,DRV810,1072.3,RJ66BC7691,,
TRP000108,MANDI035,WH-Central,03-06-2026 03:20 AM,03-06-2026 12:08 PM,8.8,483.2,km,RJ-26-BC-7932,DRV885,483.2,RJ26BC7932,,
TRP002841,MANDI003,WH-East,2026-01-25 20:54:53,,19.5,1027.2 KM,,hr 98-AB-5800,DRV381,,HR98AB5800,,
TRP006844,MANDI015,Export-Terminal,20/08/2026,08-20-2026 11:59 PM,14.1,379.2227213,miles,DL96-AB-4280,DRV619,610.298294296942,DL96AB4280,,
TRP002246,MANDI044,WH-North,2026-05-29T07:53:27,2026-05-29 16:35:27,8.7,278.9334419,miles,HR-81-DF-4186,DRV212,448.89874538734597,HR81DF4186,2026-05-29 07:53:27,
TRP004041,MANDI025,WH-West,09/06/2026 00:55,09-Jun-2026 14:37:45,13.7,731.6,km,HR-63-AB-1910,DRV284,731.6,HR63AB1910,,
TRP001596,MANDI011,WH-Central,31/01/2026,2026-01-31 14:49:20,,517.1,km,DL-46-CD-9142,DRV707,517.1,DL46CD9142,,
TRP006875,MANDI013,WH-East,01/06/2026,2026-06-02T00:23:32,9.8,575.2,km,HR 16 CD 5660,DRV354,575.2,HR16CD5660,,
TRP009624,MANDI020,WH-Central,18/07/2026,2026-07-19 00:28:59,7.7,404.2,km,HR-64-CD-2668,,404.2,HR64CD2668,,
TRP003003,MANDI023,WH-West,01/05/2026,2026-05-01T23:18:59,18.2,778.2,km,dl 83-AB-6304,DRV865,778.2,DL83AB6304,,
TRP006129,MANDI036,WH-West,2026-07-13T05:29:40,13-Jul-2026 09:35:40,4.1,214.6,km,HR-84-BC-6106,DRV472,214.6,HR84BC6106,2026-07-13 05:29:40,
TRP007055,MANDI003,Export-Terminal,2026-02-18 07:09:35,2026-02-19T01:39:35,18.5,1098.1,km,hr 78-CD-8558,DRV102,1098.1,HR78CD8558,,
TRP001703,MANDI014,WH-South,09-Mar-2026 09:54:06,10/03/2026 09:48,23.9,1055.2,km,rj 39-BC-4007,DRV319,1055.2,RJ39BC4007,,2026-10-03 09:48:00
TRP001161,MANDI023,WH-West,2026-06-12T15:43:28,,13.9,412.46606979999996,miles,HR 41 CD 3809,DRV184,663.798144771932,HR41CD3809,2026-06-12 15:43:28,
TRP009833,MANDI024,WH-West,17-Mar-2026 13:44:49,2026-03-18 09:14:49,19.5,914.8 KM,,DL39-CD-2245,DRV655,,DL39CD2245,,
TRP009655,MANDI003,WH-South,2026-08-14 21:17:48,15-Aug-2026 17:23:48,20.1,837.0,km,UP-43-DF-1156,DRV121,837.0,UP43DF1156,,
TRP005472,MANDI025,WH-North,2026-07-09T05:03:32,2026-07-10 02:33:32,21.5,903.9 KM,,dl 82-DF-5952,DRV362,,DL82DF5952,2026-07-09 05:03:32,
TRP008264,MANDI036,WH-Central,28-Jan-2026 10:18:27,29/01/2026 04:00,17.7,967.2,km,,DRV559,967.2,,,
TRP001196,MANDI007,Export-Terminal,2026-06-08 13:15:23,06-08-2026 05:33 PM,4.3,239.8 KM,,pb 72-DF-4023,DRV785,,PB72DF4023,,
TRP005738,MANDI042,Export-Terminal,08-19-2026 07:04 PM,08-20-2026 05:04 PM,22.0,928.2,km,UP 92 BC 7233,,928.2,UP92BC7233,,
TRP002908,MANDI012,WH-North,27-Jan-2026 07:44:51,2026-01-28 03:56:51,20.2,544.1345847,miles,HR 16 CD 9454,DRV458,875.697552541098,HR16CD9454,,
TRP004376,MANDI043,WH-Central,2026-05-17T03:42:44,17/05/2026,12.6,515.1,km,rj 10-AB-8945,DRV467,515.1,RJ10AB8945,2026-05-17 03:42:44,
TRP004583,MANDI050,WH-West,23/04/2026 23:59,2026-04-24T12:35:25,12.6,549.1,km,HR-87-CD-9151,DRV556,549.1,HR87CD9151,,
TRP003956,MANDI013,WH-North,2026-01-11 01:07:29,01-12-2026 12:01 AM,,1268.6 KM,,UP73-BC-6039,DRV631,,UP73BC6039,,
TRP003818,MANDI053,WH-South,08-09-2026 02:53 PM,09-Aug-2026 22:29:41,7.6,438.6,km,,DRV568,438.6,,,
TRP008833,MANDI049,Export-Terminal,09/09/2026 06:41,2026-09-09T21:41:27,15.0,374.99739850000003,miles,pb 54-DF-6473,DRV155,603.4983133019899,PB54DF6473,,
TRP001077,MANDI017,WH-South,2026-06-13 16:06:11,,21.6,649.4569692,miles,UP 11 AB 9603,,1045.197078812328,UP11AB9603,,
TRP004216,MANDI012,WH-Central,25-Apr-2026 04:52:39,26/04/2026 00:40,19.8,646.4122513,miles,DL 32 BC 7624,DRV854,1040.297092507142,DL32BC7624,,
TRP001531,MANDI050,WH-West,2026-06-11 08:49:47,11/06/2026,3.8,105.19811030000001,miles,up 21-CD-1137,,169.29952683020198,UP21CD1137,,
TRP007175,MANDI024,WH-Central,02/01/2026 11:51,,8.2,333.4,km,UP 49 DF 4317,DRV447,333.4,UP49DF4317,,
TRP004780,MANDI041,WH-South,02-12-2026 06:25 PM,13/02/2026 17:55,23.5,1275.7 KM,,UP-94-DF-1403,DRV126,,UP94DF1403,,
TRP004405,MANDI008,WH-South,16/01/2026 11:42,16-Jan-2026 22:54:42,,586.8,km,rj 51-CD-4343,DRV592,586.8,RJ51CD4343,,
TRP004380,MANDI038,WH-North,05-21-2026 07:25 AM,05-21-2026 02:19 PM,6.9,293.3,km,RJ87-DF-2909,DRV840,293.3,RJ87DF2909,,
TRP001733,MANDI001,WH-East,2026-07-26 05:40:05,27/07/2026,,1239.5,km,HR 58 CD 2976,DRV522,1239.5,HR58CD2976,,
TRP005215,MANDI006,WH-North,2026-07-01 15:02:19,01/07/2026 23:56,8.9,258.3039247,miles,,DRV163,415.69883817669796,,,2026-01-07 23:56:00
TRP002134,MANDI005,Export-Terminal,03-16-2026 05:28 PM,03-17-2026 02:52 PM,21.4,1219.9,km,RJ-26-CD-4437,DRV529,1219.9,RJ26CD4437,,
TRP007703,MANDI014,WH-East,31-Mar-2026 18:00:51,01/04/2026,12.4,740.7,km,,DRV334,740.7,,,
TRP000766,MANDI024,WH-East,01-Sep-2026 01:38:53,01-Sep-2026 06:02:53,4.4,242.8,km,dl 68-CD-8432,DRV199,242.8,DL68CD8432,,
TRP001184,MANDI030,Export-Terminal,06-22-2026 07:25 PM,06-23-2026 01:31 AM,,220.5245679,miles,,DRV199,354.899008104186,,,
TRP007574,MANDI031,WH-South,2026-03-11 00:46:56,12-Mar-2026 00:34:56,23.8,1359.4,km,PB92-AB-2298,DRV237,1359.4,PB92AB2298,,
TRP005731,MANDI020,WH-Central,07/08/2026 15:20,08/08/2026,10.2,553.1,km,UP 77 BC 5656,,553.1,UP77BC5656,,
TRP009421,MANDI043,WH-North,11/04/2026 09:33,11/04/2026,,344.5,km,UP-30-BC-8611,DRV111,344.5,UP30BC8611,,
TRP009744,MANDI024,WH-North,24/06/2026,2026-06-25 16:02:06,19.1,580.981885,miles,HR-96-DF-4413,DRV248,934.9973868059001,HR96DF4413,,
TRP002886,MANDI035,WH-East,2026-03-04 04:32:16,2026-03-04 14:26:16,9.9,559.4,km,UP 98 BC 8322,DRV151,559.4,UP98BC8322,,
TRP005268,MANDI048,WH-West,2026-01-19T18:33:40,2026-01-20 02:57:40,8.4,364.8,km,DL-74-CD-7835,DRV118,364.8,DL74CD7835,2026-01-19 18:33:40,
TRP005272,MANDI011,WH-North,2026-03-25T20:30:08,2026-03-26T00:48:08,4.3,225.4,km,DL54-DF-7078,,225.4,DL54DF7078,2026-03-25 20:30:08,
TRP006769,MANDI051,WH-East,09/05/2026 03:24,09/05/2026,5.9,343.5,km,DL-72-AB-2876,DRV357,343.5,DL72AB2876,,
TRP007597,MANDI018,Export-Terminal,18-Jan-2026 18:01:40,19/01/2026,10.6,499.2 KM,,PB56-AB-3205,DRV221,,PB56AB3205,,
TRP006598,MANDI005,WH-South,14/01/2026 20:51,2026-01-15T08:03:51,11.2,583.3,km,HR-83-BC-2792,DRV833,583.3,HR83BC2792,,
TRP006848,MANDI005,WH-South,31-Jul-2026 09:51:46,01/08/2026 01:03,15.2,720.6,km,PB58-CD-4996,,720.6,PB58CD4996,,2026-01-08 01:03:00
TRP008181,MANDI008,WH-South,23-Apr-2026 17:20:20,24/04/2026 14:44,21.4,1136.8 KM,,PB-68-AB-6563,DRV580,,PB68AB6563,,
TRP002930,MANDI017,WH-Central,23/04/2026 19:21,,21.8,1198.1,km,HR96-AB-8314,,1198.1,HR96AB8314,,
TRP004393,MANDI022,WH-East,25/03/2026,2026-03-26T09:34:35,11.8,613.9,km,dl 10-BC-8577,DRV873,613.9,DL10BC8577,,
TRP002590,MANDI032,WH-East,17/07/2026 10:24,18/07/2026,22.4,1152.2,km,up 70-BC-7415,,1152.2,UP70BC7415,,
TRP004673,MANDI042,WH-North,29/05/2026,29/05/2026 15:55,13.2,743.7,km,UP-63-CD-2890,DRV866,743.7,UP63CD2890,,
TRP004033,MANDI026,WH-West,2026-05-17 03:46:15,05-17-2026 06:34 AM,,155.2,km,RJ 21 BC 2365,,155.2,RJ21BC2365,,
TRP009012,MANDI034,WH-Central,11/04/2026 13:51,2026-04-11T16:15:52,2.4,99.4,km,UP34-AB-7431,DRV229,99.4,UP34AB7431,,
TRP004210,MANDI043,WH-Central,2026-09-01 12:21:56,2026-09-02T10:33:56,22.2,981.9,km,,DRV891,981.9,,,
TRP003108,MANDI006,WH-East,2026-02-16T14:18:13,17/02/2026,12.5,585.2,km,rj 48-AB-1667,DRV931,585.2,RJ48AB1667,2026-02-16 14:18:13,
TRP009579,MANDI055,WH-South,2026-07-20 07:43:37,,13.9,734.7,km,HR 39 BC 8224,,734.7,HR39BC8224,,
TRP004708,MANDI056,WH-South,2026-01-20T16:45:30,,15.8,740.5,km,,DRV406,740.5,,2026-01-20 16:45:30,
TRP004721,MANDI011,WH-North,22-Apr-2026 12:50:47,2026-04-23 11:14:47,22.4,1004.2,km,,DRV698,1004.2,,,
TRP006443,MANDI011,WH-North,2026-02-23 07:25:13,2026-02-23 19:37:13,12.2,359.02816379999996,miles,UP70-DF-5610,DRV429,577.7983851298919,UP70DF5610,,
TRP004804,MANDI045,WH-East,08/03/2026,,19.3,617.642774,miles,,DRV477,993.9972219091601,,,
TRP000458,MANDI015,Export-Terminal,23/05/2026 08:30,23-May-2026 22:00:23,13.5,589.2,km,UP 57 BC 7839,DRV936,589.2,UP57BC7839,,
TRP005407,MANDI044,WH-West,13/04/2026 14:28,13-Apr-2026 23:58:49,9.5,509.1,km,PB30-BC-5344,DRV402,509.1,PB30BC5344,,
TRP005621,MANDI055,WH-Central,21/03/2026 02:25,2026-03-21 15:31:25,13.1,642.7,km,PB 60 AB 2091,DRV267,642.7,PB60AB2091,,
TRP000451,MANDI055,WH-Central,06/02/2026,07-Feb-2026 09:07:42,13.6,569.5,km,up 86-BC-1382,,569.5,UP86BC1382,,
TRP009814,MANDI041,WH-East,14/04/2026 11:29,2026-04-14 22:05:49,10.6,486.0,km,UP10-AB-8146,DRV376,486.0,UP10AB8146,,
TRP004511,MANDI005,WH-North,2026-03-09 07:21:07,03-10-2026 02:33 AM,19.2,990.4,km,rj 97-CD-5649,DRV910,990.4,RJ97CD5649,,
TRP006905,MANDI035,WH-Central,04-Sep-2026 16:39:59,05/09/2026 01:45,9.1,391.5,km,PB64-CD-6454,,391.5,PB64CD6454,,2026-05-09 01:45:00
TRP009620,MANDI035,WH-North,2026-01-08 16:08:48,2026-01-09 07:26:48,15.3,463.7291773,miles,rj 54-DF-6834,DRV786,746.297914195982,RJ54DF6834,,
TRP001447,MANDI001,WH-West,03-20-2026 10:07 PM,2026-03-21T15:07:52,17.0,627.6468471000001,miles,RJ 76 AB 4797,DRV528,1010.0971769119141,RJ76AB4797,,
TRP004254,MANDI040,WH-West,14/05/2026,2026-05-15 00:45:34,12.5,373.07114839999997,miles,UP-51-CD-4304,DRV574,600.3983219660561,UP51CD4304,,
TRP002026,MANDI030,WH-Central,2026-05-30 12:11:11,2026-05-30 18:47:11,,341.4,km,PB-85-CD-1500,DRV362,341.4,PB85CD1500,,
TRP003001,MANDI046,WH-South,14/07/2026 19:41,2026-07-15 09:05:16,13.4,626.2 KM,,dl 39-AB-8415,DRV285,,DL39AB8415,,
TRP001618,MANDI052,WH-Central,06/05/2026,2026-05-07 14:29:50,20.1,901.0,km,UP 31 AB 8704,DRV977,901.0,UP31AB8704,,
TRP003596,MANDI019,Export-Terminal,16/04/2026 03:46,16/04/2026 06:04,2.3,125.2,km,HR66-BC-2362,DRV757,125.2,HR66BC2362,,
TRP006240,MANDI034,WH-East,02-13-2026 12:46 PM,13/02/2026 19:10,6.4,257.0,km,UP 72 DF 9228,,257.0,UP72DF9228,,
TRP000884,MANDI023,WH-North,2026-04-14 14:16:00,04-15-2026 07:10 AM,16.9,450.0590153,miles,RJ96-AB-2759,DRV912,724.297975682902,RJ96AB2759,,
TRP008452,MANDI017,WH-South,2026-08-22 21:20:20,23-Aug-2026 21:08:20,23.8,1365.3,km,hr 74-BC-5674,DRV725,1365.3,HR74BC5674,,
TRP004890,MANDI010,WH-Central,12/05/2026 08:23,2026-05-13 02:35:14,18.2,1041.3,km,,,1041.3,,,
TRP003820,MANDI042,WH-East,2026-08-11 05:05:12,08-11-2026 02:59 PM,9.9,354.0571958,miles,hr 85-AB-2317,DRV420,569.798407488772,HR85AB2317,,
TRP007855,MANDI030,WH-South,2026-08-15 03:38:10,15/08/2026 19:08,15.5,703.9,km,UP-57-CD-4718,,703.9,UP57CD4718,,
TRP000081,MANDI015,WH-North,2026-08-18T12:23:07,,19.1,1128.5,km,UP45-BC-4745,DRV525,1128.5,UP45BC4745,2026-08-18 12:23:07,
TRP004314,MANDI008,WH-Central,2026-08-13T07:35:51,14/08/2026 07:05,23.5,1205.0,km,HR-46-AB-9560,DRV991,1205.0,HR46AB9560,2026-08-13 07:35:51,
TRP009785,MANDI047,WH-North,20/05/2026 08:45,20/05/2026,3.1,112.7788365,miles,pb 65-CD-1854,DRV923,181.49949273291,PB65CD1854,,
TRP001083,MANDI001,WH-North,30/08/2026,2026-08-30 11:22:23,5.0,172.4925896,miles,UP-74-DF-5785,,277.599224146864,UP74DF5785,,
TRP000132,MANDI056,Export-Terminal,2026-05-12T20:36:57,13/05/2026,20.1,1195.8,km,DL 51 BC 5902,DRV974,1195.8,DL51BC5902,2026-05-12 20:36:57,
TRP002649,MANDI021,WH-East,2026-05-23 17:15:48,24-May-2026 05:45:48,12.5,708.8,km,rj 53-CD-4483,DRV299,708.8,RJ53CD4483,,
TRP003134,MANDI052,WH-West,07-Jun-2026 21:53:05,2026-06-08T16:05:05,,787.4,km,hr 28-AB-9363,DRV876,787.4,HR28AB9363,,
TRP003474,MANDI052,WH-North,2026-04-26 10:23:55,26/04/2026 16:47,6.4,327.1,km,HR-65-BC-9286,DRV105,327.1,HR65BC9286,,
TRP007455,MANDI012,WH-North,20/08/2026,2026-08-21 18:11:42,21.5,880.2 KM,,UP 86 CD 7985,,,UP86CD7985,,
TRP007186,MANDI003,WH-Central,26/01/2026 18:04,01-27-2026 05:28 AM,11.4,559.0,km,UP 36 DF 3288,DRV608,559.0,UP36DF3288,,
TRP000501,MANDI021,WH-Central,2026-02-15T06:39:31,02-15-2026 11:03 PM,16.4,677.6,km,HR77-AB-4777,,677.6,HR77AB4777,2026-02-15 06:39:31,
TRP009240,MANDI022,WH-South,03-17-2026 02:29 AM,17-Mar-2026 10:47:18,8.3,465.9,km,HR 32 BC 6827,,465.9,HR32BC6827,,
TRP000714,MANDI014,WH-North,24-Feb-2026 21:36:39,25/02/2026 14:06,16.5,937.4,km,PB33-BC-4475,DRV636,937.4,PB33BC4475,,
TRP005460,MANDI027,WH-Central,2026-01-01 06:04:33,,17.4,897.5,km,PB84-AB-8118,,897.5,PB84AB8118,,
TRP009446,MANDI027,WH-South,2026-02-24T01:52:31,24-Feb-2026 13:10:31,11.3,534.0,km,HR 63 BC 1683,DRV903,534.0,HR63BC1683,2026-02-24 01:52:31,
TRP002068,MANDI035,WH-West,21/02/2026,2026-02-21 22:57:13,10.1,495.0 KM,,,DRV632,,,,
TRP005876,MANDI019,WH-West,08-Jul-2026 05:31:55,2026-07-08 18:19:55,12.8,676.0,km,UP-71-AB-7083,DRV994,676.0,UP71AB7083,,
TRP009557,MANDI015,Export-Terminal,2026-03-16T13:33:11,2026-03-17 01:51:11,12.3,601.4,km,HR 77 DF 3955,DRV541,601.4,HR77DF3955,2026-03-16 13:33:11,
TRP007087,MANDI006,Export-Terminal,23/04/2026,04-24-2026 02:45 AM,15.4,791.1,km,dl 31-AB-6150,DRV700,791.1,DL31AB6150,,
TRP001361,MANDI033,WH-South,16-Feb-2026 21:13:12,17/02/2026 17:07,19.9,987.6,km,pb 61-BC-1454,DRV893,987.6,PB61BC1454,,
TRP008058,MANDI054,WH-South,2026-08-29T07:59:08,2026-08-29T21:23:08,13.4,649.1 KM,,up 41-AB-8273,DRV844,,UP41AB8273,2026-08-29 07:59:08,
TRP001617,MANDI031,WH-East,2026-07-24T21:49:05,2026-07-25T04:25:05,6.6,320.0,km,up 27-BC-2223,,320.0,UP27BC2223,2026-07-24 21:49:05,
TRP008864,MANDI021,WH-North,31/01/2026 04:45,02-01-2026 12:57 AM,20.2,843.4,km,HR-80-BC-4499,DRV233,843.4,HR80BC4499,,
TRP002234,MANDI037,Export-Terminal,2026-03-13T09:54:28,2026-03-14T02:06:28,,429.1188126,miles,,DRV542,690.598069869684,,2026-03-13 09:54:28,
TRP009154,MANDI035,Export-Terminal,2026-02-27T22:12:03,28-Feb-2026 19:12:03,21.0,615.8407981,miles,,DRV870,991.097230014254,,2026-02-27 22:12:03,
TRP007238,MANDI031,WH-West,2026-01-20T22:38:20,,17.3,549.7269237,miles,,,884.697527387358,,2026-01-20 22:38:20,
TRP008199,MANDI018,WH-South,2026-02-02T11:24:22,02-02-2026 02:54 PM,,157.0,km,DL-91-AB-5419,DRV369,157.0,DL91AB5419,2026-02-02 11:24:22,
TRP009234,MANDI003,WH-West,2026-08-21 19:20:39,2026-08-21 23:02:39,3.7,158.8,km,HR-68-BC-1812,DRV562,158.8,HR68BC1812,,
TRP000032,MANDI023,WH-West,28/07/2026,07-28-2026 05:44 PM,14.4,632.8 KM,,hr 83-AB-7638,DRV294,,HR83AB7638,,
TRP008249,MANDI012,WH-East,2026-06-16 10:36:32,2026-06-17 08:24:32,21.8,1192.1,km,HR-64-CD-9211,DRV178,1192.1,HR64CD9211,,
TRP001471,MANDI023,Export-Terminal,09/07/2026 06:30,2026-07-09 17:06:27,10.6,388.1083266,miles,HR 39 CD 4640,DRV866,624.598254330444,HR39CD4640,,
TRP007397,MANDI019,Export-Terminal,2026-01-30T16:30:27,31-Jan-2026 08:42:27,,956.7,km,PB-60-AB-7599,DRV808,956.7,PB60AB7599,2026-01-30 16:30:27,
TRP003008,MANDI042,WH-South,11/01/2026,12/01/2026,13.9,830.6,km,DL-53-DF-1961,DRV364,830.6,DL53DF1961,,
TRP004705,MANDI010,WH-Central,2026-04-01T04:21:44,,5.6,277.9,km,rj 20-CD-6578,,277.9,RJ20CD6578,2026-04-01 04:21:44,
TRP006773,MANDI017,WH-South,2026-03-06T19:27:01,2026-03-07T14:09:01,18.7,1021.5,km,RJ-22-BC-9175,DRV241,1021.5,RJ22BC9175,2026-03-06 19:27:01,
TRP003998,MANDI039,Export-Terminal,03-Feb-2026 14:12:08,2026-02-04 09:36:08,19.4,570.2943038,miles,UP-79-AB-9796,DRV944,917.7974348774919,UP79AB9796,,
TRP004864,MANDI048,WH-Central,11/02/2026 18:12,2026-02-12 00:06:06,5.9,244.1 KM,,UP 41 AB 4705,DRV270,,UP41AB4705,,
TRP005577,MANDI015,WH-Central,28/01/2026,2026-01-29 13:28:17,21.4,1067.8,km,UP-28-DF-1133,DRV267,1067.8,UP28DF1133,,
TRP007886,MANDI043,Export-Terminal,02-11-2026 12:24 PM,12/02/2026 03:00,14.6,720.8,km,UP-70-CD-8840,DRV551,720.8,UP70CD8840,,2026-12-02 03:00:00
TRP004369,MANDI048,WH-North,25-Apr-2026 12:28:34,,21.7,1253.2 KM,,rj 40-AB-5916,,,RJ40AB5916,,
TRP004787,MANDI013,WH-Central,2026-08-30 18:41:33,31-Aug-2026 03:17:33,8.6,434.7,km,UP-48-BC-9049,DRV692,434.7,UP48BC9049,,
TRP008774,MANDI040,WH-West,05-Sep-2026 17:20:20,06/09/2026 01:02,7.7,416.7,km,UP-31-DF-3506,DRV193,416.7,UP31DF3506,,2026-06-09 01:02:00
