sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,timestamp_clean,timestamp_ist,date_clean,temp_celsius,rain_mm
SEN020,2026-03-10 22:43:10 IST,25.6°C,,16.1,MM,94.0,,2026-03-10 22:43:10,2026-03-10,25.6°C,16.1
SEN017,01-20-2026 05:46 PM,22.1,Celsius,27.2,millimeters,40.0,,2026-01-20 17:46:00,2026-01-20,22.1,27.2
SEN003,2026-01-06 14:27:20 UTC,93.4,F,1.75,in,92.0,,2026-01-06 19:57:20,2026-01-06,34.111111111111114,44.449999999999996
SEN026,2026-02-26 20:25:00 IST,69.4,F,29.1,mm,43.0,,2026-02-26 20:25:00,2026-02-26,20.777777777777782,29.1
SEN013,2026-04-15 23:59:43 IST,32.9,c,34.2,mm,67.0,,2026-04-15 23:59:43,2026-04-15,32.9,34.2
SEN040,2026-08-05 00:16:24 UTC,88.2,°F,-4.1,mm,54.0,,2026-08-05 05:46:24,2026-08-05,31.22222222222222,-4.1
SEN016,2026-05-31 18:57:07 IST,91.9,f,8.8,mm,95.0,,2026-05-31 18:57:07,2026-05-31,33.27777777777778,8.8
SEN027,2026-01-28 05:17:48 IST,29.9,C,15.3,mm,90.0,,2026-01-28 05:17:48,2026-01-28,29.9,15.3
SEN016,2026-02-20 15:12:04,75.2,F,0.8,millimeters,62.0,,2026-02-20 15:12:04,2026-02-20,24.0,0.8
SEN001,2026-06-16 02:41:25,83.3,f,44.4,mm,93.0,,2026-06-16 02:41:25,2026-06-16,28.5,44.4
SEN017,2026-08-26 08:46:23 IST,74.1,Fahrenheit,39.9,MM,53.0,,2026-08-26 08:46:23,2026-08-26,23.388888888888886,39.9
SEN017,2026-01-29 01:46:11 IST,90.9,Fahrenheit,2.7,millimeters,72.0,,2026-01-29 01:46:11,2026-01-29,32.72222222222222,2.7
UNKNOWN,2026-02-09 13:33:36 IST,18.6°C,,16.4,mm,,,2026-02-09 13:33:36,2026-02-09,18.6°C,16.4
SEN014,2026-05-03 15:02:17 UTC,36.8°C,,18.3,mm,74.0,,2026-05-03 20:32:17,2026-05-03,36.8°C,18.3
SEN002,2026-07-22 23:37:32 IST,73.4,Fahrenheit,0.88,inch,88.0,,2026-07-22 23:37:32,2026-07-22,23.000000000000004,22.352
SEN046,2026-04-15 14:14:58 IST,28.5,C,30.1,mm,68.0,,2026-04-15 14:14:58,2026-04-15,28.5,30.1
SEN003,2026-08-28 06:23:11 IST,27.9,c,-6.4,mm,40.0,,2026-08-28 06:23:11,2026-08-28,27.9,-6.4
SEN016,01-25-2026 01:54 PM,16.8,Celsius,12.2,MM,54.0,,2026-01-25 13:54:00,2026-01-25,16.8,12.2
SEN011,2026-08-09 20:26:45 UTC,24.3,°C,,,67.0,,2026-08-10 01:56:45,2026-08-10,24.3,
UNKNOWN,2026-05-24 22:31:24 IST,18.9,Celsius,-31.4,mm,75.0,,2026-05-24 22:31:24,2026-05-24,18.9,-31.4
SEN012,2026-02-27 18:54:24 UTC,99.5,Fahrenheit,11.6,MM,38.0,,2026-02-28 00:24:24,2026-02-28,37.5,11.6
SEN024,2026-08-31 08:07:30 UTC,97,f,1.45,in,94.0,,2026-08-31 13:37:30,2026-08-31,36.111111111111114,36.83
SEN001,2026-05-24 00:23:13 UTC,31,°C,1.89,inches,64.0,,2026-05-24 05:53:13,2026-05-24,31,48.00599999999999
SEN004,2026-07-26 16:32:42 IST,75.7,f,37.7,millimeters,59.0,,2026-07-26 16:32:42,2026-07-26,24.27777777777778,37.7
SEN025,2026-02-12 18:31:15 UTC,28.8,Celsius,31.8,MM,47.0,,2026-02-13 00:01:15,2026-02-13,28.8,31.8
SEN035,27/01/2026 09:50,63.5,Fahrenheit,8.4,mm,48.0,,2026-01-27 09:50:00,2026-01-27,17.5,8.4
SEN006,2026-07-20 05:21:57 IST,96.4,f,0.1,in,74.0,,2026-07-20 05:21:57,2026-07-20,35.77777777777778,2.54
SEN024,2026-03-01 23:10:36 IST,36.3,Celsius,25.3,millimeters,81.0,,2026-03-01 23:10:36,2026-03-01,36.3,25.3
SEN023,2026-05-22 19:29:58 UTC,61.2,f,-6.3,mm,61.0,,2026-05-23 00:59:58,2026-05-23,16.22222222222222,-6.3
SEN041,2026-01-10 22:47:05 UTC,74.5,°F,41.3,mm,65.0,,2026-01-11 04:17:05,2026-01-11,23.61111111111111,41.3
SEN019,2026-05-28 16:32:18 UTC,22.4,Celsius,0.2,MM,83.0,,2026-05-28 22:02:18,2026-05-28,22.4,0.2
SEN016,24/04/2026 07:56,39.1,Celsius,28.9,mm,,,2026-04-24 07:56:00,2026-04-24,39.1,28.9
SEN046,2026-06-24 15:05:47 IST,40,c,31.3,millimeters,61.0,,2026-06-24 15:05:47,2026-06-24,40,31.3
SEN021,2026-08-01 18:57:55 UTC,27.3,C,28.7,MM,47.0,,2026-08-02 00:27:55,2026-08-02,27.3,28.7
SEN046,2026-02-20 08:26:10 UTC,25.3,Celsius,0.2,inches,93.0,,2026-02-20 13:56:10,2026-02-20,25.3,5.08
SEN024,2026-06-25 21:18:32 UTC,18.8,°C,,,33.0,,2026-06-26 02:48:32,2026-06-26,18.8,
SEN028,2026-03-11 01:11:01,98.1,°F,1.27,inches,41.0,,2026-03-11 01:11:01,2026-03-11,36.72222222222222,32.257999999999996
SEN003,2026-07-11 14:26:22 UTC,38.1,°C,43.7,mm,58.0,,2026-07-11 19:56:22,2026-07-11,38.1,43.7
SEN013,2026-02-23 21:09:52 UTC,81.3,°F,20.1,MM,39.0,,2026-02-24 02:39:52,2026-02-24,27.38888888888889,20.1
SEN046,2026-06-11 12:23:55 UTC,35.7,C,0.16,in,91.0,,2026-06-11 17:53:55,2026-06-11,35.7,4.064
SEN030,09/03/2026 17:04,102.6,°F,9.1,mm,54.0,,2026-09-03 17:04:00,2026-09-03,39.22222222222222,9.1
SEN019,2026-05-14 07:31:13 IST,69.6,F,33.9,MM,90.0,,2026-05-14 07:31:13,2026-05-14,20.888888888888886,33.9
SEN044,2026-05-08 00:22:05 IST,34.9,C,20.6,mm,,,2026-05-08 00:22:05,2026-05-08,34.9,20.6
UNKNOWN,2026-08-26 09:21:59 UTC,32.9,C,-7.5,mm,56.0,,2026-08-26 14:51:59,2026-08-26,32.9,-7.5
SEN046,24-Jan-2026 02:18:48,59.9,°F,3.6,MM,51.0,,2026-01-24 02:18:48,2026-01-24,15.5,3.6
SEN007,2026-02-09 08:56:59 UTC,62.2,f,-45.7,mm,37.0,,2026-02-09 14:26:59,2026-02-09,16.77777777777778,-45.7
SEN033,2026-07-05 21:04:38 UTC,98.1,F,0.76,inch,,,2026-07-06 02:34:38,2026-07-06,36.72222222222222,19.304
SEN001,02-24-2026 01:53 AM,34.7,Celsius,38.9,millimeters,76.0,,2026-02-24 01:53:00,2026-02-24,34.7,38.9
SEN004,2026-08-13 19:34:20 IST,32.6,Celsius,2.1,mm,49.0,,2026-08-13 19:34:20,2026-08-13,32.6,2.1
SEN003,2026-05-11 03:19:35 UTC,15.3°C,,21.2,MM,44.0,,2026-05-11 08:49:35,2026-05-11,15.3°C,21.2
SEN033,2026-04-23 06:58:15 IST,33.6,C,44.6,mm,54.0,,2026-04-23 06:58:15,2026-04-23,33.6,44.6
SEN046,2026-08-15 05:12:00 IST,21.9,Celsius,0.73,in,53.0,,2026-08-15 05:12:00,2026-08-15,21.9,18.541999999999998
SEN003,2026-03-18 12:04:01 IST,77.5,Fahrenheit,-31.3,mm,,,2026-03-18 12:04:01,2026-03-18,25.27777777777778,-31.3
SEN017,2026-05-30 07:31:54 IST,33.0°C,,0.42,inches,86.0,,2026-05-30 07:31:54,2026-05-30,33.0°C,10.668
SEN048,2026-04-04 19:12:32 IST,37.4,c,9.5,millimeters,40.0,,2026-04-04 19:12:32,2026-04-04,37.4,9.5
SEN007,2026-01-18T18:19:34,33.6,°C,1.7,mm,40.0,,2026-01-18 18:19:34,2026-01-18,33.6,1.7
SEN031,2026-08-30 15:48:10 IST,91.2,F,-14.7,mm,63.0,,2026-08-30 15:48:10,2026-08-30,32.888888888888886,-14.7
SEN023,2026-01-12 21:20:34 UTC,84.7,F,46.9,mm,55.0,,2026-01-13 02:50:34,2026-01-13,29.27777777777778,46.9
UNKNOWN,2026-05-05 20:29:07 IST,30,°C,44.8,millimeters,42.0,,2026-05-05 20:29:07,2026-05-05,30,44.8
SEN015,2026-05-21 17:26:14 IST,38.1,Celsius,,,49.0,,2026-05-21 17:26:14,2026-05-21,38.1,
SEN045,2026-03-31 06:26:10 UTC,32.4°C,,1.12,inches,,,2026-03-31 11:56:10,2026-03-31,32.4°C,28.448
SEN032,2026-04-04 00:47:19 UTC,35.5,c,1.37,in,68.0,,2026-04-04 06:17:19,2026-04-04,35.5,34.798
SEN005,2026-08-09 20:50:31 IST,24.8°C,,,,58.0,,2026-08-09 20:50:31,2026-08-09,24.8°C,
SEN017,2026-02-17 21:32:31 IST,87.4,F,0.1,inch,30.0,,2026-02-17 21:32:31,2026-02-17,30.77777777777778,2.54
SEN040,2026-09-04 19:22:10 UTC,31.8°C,,8.2,mm,86.0,,2026-09-05 00:52:10,2026-09-05,31.8°C,8.2
SEN023,2026-01-25 13:53:59 IST,82.6,Fahrenheit,0.54,inch,83.0,,2026-01-25 13:53:59,2026-01-25,28.111111111111107,13.716
SEN004,2026-07-09 07:34:20 UTC,16.7,c,,,78.0,,2026-07-09 13:04:20,2026-07-09,16.7,
SEN014,2026-07-15 00:58:50 UTC,25.1,°C,18.1,millimeters,46.0,,2026-07-15 06:28:50,2026-07-15,25.1,18.1
SEN013,2026-02-08 01:07:19 UTC,32.1°C,,0.09,in,60.0,,2026-02-08 06:37:19,2026-02-08,32.1°C,2.2859999999999996
SEN047,2026-05-29 23:32:49 UTC,38.7,c,9.3,MM,47.0,,2026-05-30 05:02:49,2026-05-30,38.7,9.3
SEN036,2026-03-22 11:49:37 UTC,18.1°C,,0.03,inch,63.0,,2026-03-22 17:19:37,2026-03-22,18.1°C,0.7619999999999999
SEN032,2026-01-10 08:01:27,74.8,°F,10.7,mm,80.0,,2026-01-10 08:01:27,2026-01-10,23.77777777777778,10.7
SEN035,2026-05-10 12:43:10 UTC,26.4°C,,-13.4,mm,46.0,,2026-05-10 18:13:10,2026-05-10,26.4°C,-13.4
SEN017,06-Aug-2026 22:11:36,30.8,°C,42.2,millimeters,89.0,,2026-08-06 22:11:36,2026-08-06,30.8,42.2
SEN019,2026-09-07 01:39:50 UTC,28.1,c,38.6,mm,79.0,,2026-09-07 07:09:50,2026-09-07,28.1,38.6
SEN007,2026-02-25 07:09:20 IST,63.9,Fahrenheit,0.57,inches,57.0,,2026-02-25 07:09:20,2026-02-25,17.72222222222222,14.477999999999998
SEN031,2026-03-31 04:59:59 IST,23.6°C,,19.2,mm,68.0,,2026-03-31 04:59:59,2026-03-31,23.6°C,19.2
SEN033,2026-03-24 06:41:34 UTC,60.1,°F,45.4,millimeters,36.0,,2026-03-24 12:11:34,2026-03-24,15.61111111111111,45.4
SEN016,2026-08-09 07:58:02 UTC,100,Fahrenheit,1.4,mm,,,2026-08-09 13:28:02,2026-08-09,37.77777777777778,1.4
SEN039,2026-08-29 14:06:11 UTC,20.4,°C,16.6,MM,,,2026-08-29 19:36:11,2026-08-29,20.4,16.6
SEN007,2026-09-04 12:11:31 IST,94.6,°F,6.6,MM,40.0,,2026-09-04 12:11:31,2026-09-04,34.77777777777778,6.6
UNKNOWN,2026-03-17 03:30:25 UTC,72.9,F,16.6,millimeters,51.0,,2026-03-17 09:00:25,2026-03-17,22.722222222222225,16.6
SEN037,2026-06-04 20:06:29 IST,33.8°C,,8.1,mm,70.0,,2026-06-04 20:06:29,2026-06-04,33.8°C,8.1
SEN025,2026-01-30 08:00:21,83.7,Fahrenheit,22.3,MM,,,2026-01-30 08:00:21,2026-01-30,28.72222222222222,22.3
SEN048,2026-08-21 11:46:05 IST,36.4,C,49.2,MM,47.0,,2026-08-21 11:46:05,2026-08-21,36.4,49.2
SEN048,2026-01-10 16:40:55 IST,26.4,C,18.7,millimeters,69.0,,2026-01-10 16:40:55,2026-01-10,26.4,18.7
SEN048,2026-03-19 22:23:06 UTC,33.6,°C,7.2,mm,35.0,,2026-03-20 03:53:06,2026-03-20,33.6,7.2
SEN034,2026-04-12 11:13:02 UTC,67.1,Fahrenheit,-13.6,mm,75.0,,2026-04-12 16:43:02,2026-04-12,19.499999999999996,-13.6
SEN008,2026-06-02 11:06:46 UTC,30.5,°C,21.3,MM,82.0,,2026-06-02 16:36:46,2026-06-02,30.5,21.3
SEN002,2026-03-15 05:56:46 IST,15.5,Celsius,-30.8,mm,81.0,,2026-03-15 05:56:46,2026-03-15,15.5,-30.8
SEN007,2026-06-02 00:27:39 UTC,40.0°C,,14.4,millimeters,64.0,,2026-06-02 05:57:39,2026-06-02,40.0°C,14.4
SEN049,2026-02-22 09:45:33 IST,101.3,F,10.7,MM,56.0,,2026-02-22 09:45:33,2026-02-22,38.5,10.7
SEN028,2026-07-10 10:49:33 UTC,27.0°C,,1.28,in,48.0,,2026-07-10 16:19:33,2026-07-10,27.0°C,32.512
SEN023,2026-03-31 13:07:16 UTC,64.9,f,40.4,mm,36.0,,2026-03-31 18:37:16,2026-03-31,18.277777777777782,40.4
SEN008,2026-01-18 08:08:31 UTC,18.3,°C,37.8,millimeters,,,2026-01-18 13:38:31,2026-01-18,18.3,37.8
SEN046,2026-02-14 02:14:11 IST,17.2,c,-7.9,mm,89.0,,2026-02-14 02:14:11,2026-02-14,17.2,-7.9
SEN023,2026-07-10 05:01:59 IST,25,Celsius,49.0,millimeters,84.0,,2026-07-10 05:01:59,2026-07-10,25,49.0
SEN007,2026-06-19 00:21:21 UTC,72.5,Fahrenheit,5.4,MM,70.0,,2026-06-19 05:51:21,2026-06-19,22.5,5.4
SEN028,2026-05-01 04:45:01 IST,82.6,°F,45.4,millimeters,45.0,,2026-05-01 04:45:01,2026-05-01,28.111111111111107,45.4
SEN031,2026-01-19 16:38:37 UTC,18.3,°C,0.98,in,88.0,,2026-01-19 22:08:37,2026-01-19,18.3,24.892
SEN041,2026-05-04 16:46:12 IST,31.6°C,,1.46,in,77.0,,2026-05-04 16:46:12,2026-05-04,31.6°C,37.083999999999996
SEN006,2026-03-20 20:59:52 IST,30.2°C,,0.69,inches,79.0,,2026-03-20 20:59:52,2026-03-20,30.2°C,17.525999999999996
SEN021,2026-06-06 18:44:42 UTC,95.9,f,32.0,MM,,,2026-06-07 00:14:42,2026-06-07,35.5,32.0
SEN002,2026-05-07 06:36:08 IST,19.3,c,0.23,inch,88.0,,2026-05-07 06:36:08,2026-05-07,19.3,5.842
SEN030,07-28-2026 04:58 PM,92.7,F,49.0,millimeters,55.0,,2026-07-28 16:58:00,2026-07-28,33.72222222222222,49.0
SEN006,2026-03-22 02:12:46 IST,33.5,C,1.74,inches,71.0,,2026-03-22 02:12:46,2026-03-22,33.5,44.196
SEN046,2026-05-29 12:54:02,15.4,°C,0.85,in,53.0,,2026-05-29 12:54:02,2026-05-29,15.4,21.59
SEN017,2026-09-04 02:49:28 UTC,77.9,°F,45.9,MM,46.0,,2026-09-04 08:19:28,2026-09-04,25.500000000000004,45.9
SEN007,2026-01-08 13:00:45 IST,23.4,c,0.08,inch,72.0,,2026-01-08 13:00:45,2026-01-08,23.4,2.032
SEN048,2026-08-13 10:09:38 IST,89.6,f,5.5,millimeters,43.0,,2026-08-13 10:09:38,2026-08-13,32.0,5.5
SEN001,2026-09-02 07:51:28 IST,29.6,C,21.8,millimeters,46.0,,2026-09-02 07:51:28,2026-09-02,29.6,21.8
SEN044,2026-08-14 06:10:47 UTC,21.3,C,1.9,MM,39.0,,2026-08-14 11:40:47,2026-08-14,21.3,1.9
UNKNOWN,03/04/2026 14:56,19.3,°C,1.0,MM,40.0,,2026-03-04 14:56:00,2026-03-04,19.3,1.0
SEN032,2026-02-07 18:09:34 UTC,90.1,°F,0.59,in,82.0,,2026-02-07 23:39:34,2026-02-07,32.27777777777778,14.985999999999999
SEN027,2026-06-21 13:33:01 UTC,20.7,c,35.2,mm,,,2026-06-21 19:03:01,2026-06-21,20.7,35.2
SEN006,2026-03-12 15:10:18 IST,31.2°C,,0.88,inches,52.0,,2026-03-12 15:10:18,2026-03-12,31.2°C,22.352
SEN013,2026-06-02 03:52:56 IST,96.6,Fahrenheit,18.8,MM,70.0,,2026-06-02 03:52:56,2026-06-02,35.888888888888886,18.8
SEN003,2026-06-08 02:27:33 IST,23.7°C,,1.8,inches,66.0,,2026-06-08 02:27:33,2026-06-08,23.7°C,45.72
SEN019,2026-03-24 03:21:37 IST,23.8,C,13.3,MM,82.0,,2026-03-24 03:21:37,2026-03-24,23.8,13.3
SEN016,01-11-2026 01:39 AM,29.5,c,20.4,mm,51.0,,2026-01-11 01:39:00,2026-01-11,29.5,20.4
SEN033,2026-07-09 13:13:24 UTC,67.8,F,,,83.0,,2026-07-09 18:43:24,2026-07-09,19.88888888888889,
SEN002,2026-01-05 00:05:57 IST,91.2,°F,30.7,MM,38.0,,2026-01-05 00:05:57,2026-01-05,32.888888888888886,30.7
SEN043,2026-06-09 15:47:17 IST,68.9,Fahrenheit,21.5,mm,66.0,,2026-06-09 15:47:17,2026-06-09,20.500000000000004,21.5
SEN002,2026-05-19 01:36:24 UTC,81,Fahrenheit,37.8,millimeters,62.0,,2026-05-19 07:06:24,2026-05-19,27.22222222222222,37.8
SEN045,2026-07-21 10:55:07 UTC,22.8,C,,,,,2026-07-21 16:25:07,2026-07-21,22.8,
SEN029,2026-01-03 21:54:06 IST,15.1,c,0.35,in,48.0,,2026-01-03 21:54:06,2026-01-03,15.1,8.889999999999999
SEN029,2026-01-25 22:06:23 IST,36.5°C,,10.9,mm,,,2026-01-25 22:06:23,2026-01-25,36.5°C,10.9
UNKNOWN,2026-08-06 21:55:18 UTC,77.9,F,1.47,inch,44.0,,2026-08-07 03:25:18,2026-08-07,25.500000000000004,37.337999999999994
SEN018,2026-06-28 21:31:14 UTC,39.4,Celsius,30.3,millimeters,90.0,,2026-06-29 03:01:14,2026-06-29,39.4,30.3
SEN021,2026-03-07 08:17:01 UTC,60.1,Fahrenheit,11.3,mm,84.0,,2026-03-07 13:47:01,2026-03-07,15.61111111111111,11.3
SEN033,09/04/2026 12:22,76.3,f,-49.4,mm,83.0,,2026-09-04 12:22:00,2026-09-04,24.61111111111111,-49.4
SEN020,2026-07-03 13:55:02 IST,19.6°C,,,,45.0,,2026-07-03 13:55:02,2026-07-03,19.6°C,
SEN044,2026-05-10 03:46:40 UTC,34.2°C,,1.78,inch,42.0,,2026-05-10 09:16:40,2026-05-10,34.2°C,45.211999999999996
SEN023,2026-05-09 22:35:00 UTC,99.7,Fahrenheit,42.7,mm,87.0,,2026-05-10 04:05:00,2026-05-10,37.611111111111114,42.7
SEN008,18/02/2026 13:24,79.2,f,-10.7,mm,52.0,,2026-02-18 13:24:00,2026-02-18,26.22222222222222,-10.7
SEN016,2026-05-26 11:00:49 IST,70.7,f,30.3,MM,78.0,,2026-05-26 11:00:49,2026-05-26,21.5,30.3
SEN029,2026-08-19 19:54:44 IST,94.1,Fahrenheit,36.5,millimeters,42.0,,2026-08-19 19:54:44,2026-08-19,34.5,36.5
SEN002,2026-02-11 20:04:25 UTC,30.4,c,1.93,inch,39.0,,2026-02-12 01:34:25,2026-02-12,30.4,49.022
SEN024,2026-01-10 01:40:07 UTC,22.8,c,-22.7,mm,61.0,,2026-01-10 07:10:07,2026-01-10,22.8,-22.7
SEN005,2026-02-14 21:21:43 IST,19.5°C,,22.5,MM,67.0,,2026-02-14 21:21:43,2026-02-14,19.5°C,22.5
SEN018,2026-06-24 01:58:27 IST,23.3,C,-48.6,mm,72.0,,2026-06-24 01:58:27,2026-06-24,23.3,-48.6
UNKNOWN,2026-07-14 13:30:03 IST,16,°C,1.72,in,43.0,,2026-07-14 13:30:03,2026-07-14,16,43.687999999999995
SEN049,01-27-2026 01:53 AM,61.7,°F,17.7,millimeters,55.0,,2026-01-27 01:53:00,2026-01-27,16.5,17.7
SEN048,2026-05-10 17:44:10 IST,38.3,c,,,55.0,,2026-05-10 17:44:10,2026-05-10,38.3,
SEN016,2026-03-12 17:19:47 UTC,61.3,Fahrenheit,,,47.0,,2026-03-12 22:49:47,2026-03-12,16.27777777777778,
SEN028,2026-03-20 18:57:23 UTC,95.9,f,6.1,millimeters,83.0,,2026-03-21 00:27:23,2026-03-21,35.5,6.1
SEN018,2026-08-05 06:08:35 IST,96.1,°F,1.03,inches,56.0,,2026-08-05 06:08:35,2026-08-05,35.611111111111114,26.162
SEN049,2026-08-27 11:51:48 IST,101.7,f,28.5,MM,51.0,,2026-08-27 11:51:48,2026-08-27,38.72222222222222,28.5
SEN029,2026-02-02 17:19:11 UTC,20.3,C,29.9,millimeters,70.0,,2026-02-02 22:49:11,2026-02-02,20.3,29.9
SEN032,2026-07-25 18:31:16,31.2,°C,1.56,inches,40.0,,2026-07-25 18:31:16,2026-07-25,31.2,39.624
SEN009,2026-06-01 20:39:01 IST,60.6,Fahrenheit,0.88,inches,52.0,,2026-06-01 20:39:01,2026-06-01,15.88888888888889,22.352
SEN034,2026-04-22 13:07:07 IST,32.4,Celsius,20.9,mm,44.0,,2026-04-22 13:07:07,2026-04-22,32.4,20.9
SEN049,2026-05-01 02:53:52 UTC,69.4,°F,0.55,inch,72.0,,2026-05-01 08:23:52,2026-05-01,20.777777777777782,13.97
SEN005,2026-03-02 02:41:58 IST,82.8,°F,1.7,inch,81.0,,2026-03-02 02:41:58,2026-03-02,28.22222222222222,43.18
SEN002,2026-03-26 07:56:03 UTC,35.9,°C,,,51.0,,2026-03-26 13:26:03,2026-03-26,35.9,
SEN033,2026-01-19 22:13:26 UTC,18,Celsius,1.72,in,53.0,,2026-01-20 03:43:26,2026-01-20,18,43.687999999999995
SEN014,2026-09-09 00:34:54 IST,22.2°C,,,,38.0,,2026-09-09 00:34:54,2026-09-09,22.2°C,
SEN035,2026-02-08 13:48:47 UTC,88.3,f,18.3,mm,88.0,,2026-02-08 19:18:47,2026-02-08,31.27777777777778,18.3
SEN029,2026-06-07 21:20:16 UTC,30.8,Celsius,27.8,MM,35.0,,2026-06-08 02:50:16,2026-06-08,30.8,27.8
SEN037,2026-05-13 09:28:49 IST,35.9,°C,15.3,MM,,,2026-05-13 09:28:49,2026-05-13,35.9,15.3
SEN005,2026-03-21 16:57:38 IST,101.1,f,-0.4,mm,,,2026-03-21 16:57:38,2026-03-21,38.388888888888886,-0.4
SEN014,2026-08-06 01:58:14 UTC,71.4,f,27.2,mm,48.0,,2026-08-06 07:28:14,2026-08-06,21.888888888888893,27.2
SEN029,2026-06-24 05:16:18 IST,87.6,f,11.1,mm,45.0,,2026-06-24 05:16:18,2026-06-24,30.88888888888889,11.1
SEN007,2026-09-01 13:07:20 IST,20.1°C,,29.4,millimeters,41.0,,2026-09-01 13:07:20,2026-09-01,20.1°C,29.4
SEN048,2026-02-17 13:43:38 IST,90.1,f,47.4,mm,55.0,,2026-02-17 13:43:38,2026-02-17,32.27777777777778,47.4
SEN040,2026-07-23 11:12:17 UTC,31.9,Celsius,3.0,MM,60.0,,2026-07-23 16:42:17,2026-07-23,31.9,3.0
SEN045,2026-08-19 15:00:51 UTC,24.0°C,,0.6,inch,86.0,,2026-08-19 20:30:51,2026-08-19,24.0°C,15.239999999999998
SEN034,2026-03-05 18:56:01 IST,38.5,°C,16.4,MM,81.0,,2026-03-05 18:56:01,2026-03-05,38.5,16.4
SEN016,2026-02-22 20:29:37 IST,27.5,Celsius,-44.3,mm,73.0,,2026-02-22 20:29:37,2026-02-22,27.5,-44.3
SEN018,2026-07-02 21:13:49 UTC,70.7,f,23.1,millimeters,40.0,,2026-07-03 02:43:49,2026-07-03,21.5,23.1
SEN017,2026-09-09 11:55:25,38.7,c,6.5,MM,88.0,,2026-09-09 11:55:25,2026-09-09,38.7,6.5
SEN033,2026-01-11 08:04:53 IST,31.5,°C,16.2,mm,81.0,,2026-01-11 08:04:53,2026-01-11,31.5,16.2
SEN027,2026-06-14 19:40:17 IST,32.6,Celsius,24.1,MM,66.0,,2026-06-14 19:40:17,2026-06-14,32.6,24.1
SEN010,2026-05-04 03:44:11 UTC,101.1,°F,33.0,millimeters,43.0,,2026-05-04 09:14:11,2026-05-04,38.388888888888886,33.0
SEN008,2026-01-30 01:40:50 IST,93.2,F,1.05,in,64.0,,2026-01-30 01:40:50,2026-01-30,34.0,26.669999999999998
SEN030,2026-05-05T06:15:30,30.3°C,,-11.2,mm,,,2026-05-05 06:15:30,2026-05-05,30.3°C,-11.2
SEN041,2026-04-26 18:14:45 IST,64,°F,40.5,mm,47.0,,2026-04-26 18:14:45,2026-04-26,17.77777777777778,40.5
SEN027,2026-02-19 20:53:43 UTC,32,°C,35.3,MM,78.0,,2026-02-20 02:23:43,2026-02-20,32,35.3
SEN007,2026-02-04 14:10:54 IST,23,C,12.3,MM,74.0,,2026-02-04 14:10:54,2026-02-04,23,12.3
SEN011,2026-08-08 19:38:37 IST,97,°F,1.3,millimeters,51.0,,2026-08-08 19:38:37,2026-08-08,36.111111111111114,1.3
SEN040,2026-08-27 08:59:00 IST,23.3,c,15.8,mm,64.0,,2026-08-27 08:59:00,2026-08-27,23.3,15.8
SEN006,2026-03-13 04:12:13 UTC,21.8,c,8.3,MM,51.0,,2026-03-13 09:42:13,2026-03-13,21.8,8.3
SEN041,2026-09-03 20:38:59 IST,26.4,Celsius,26.9,mm,78.0,,2026-09-03 20:38:59,2026-09-03,26.4,26.9
SEN046,2026-03-23 02:28:21 IST,34,°C,7.0,MM,,,2026-03-23 02:28:21,2026-03-23,34,7.0
SEN038,2026-03-28 15:17:58 IST,38,C,30.3,mm,45.0,,2026-03-28 15:17:58,2026-03-28,38,30.3
SEN024,2026-03-25 21:39:15 IST,101.5,°F,48.8,mm,54.0,,2026-03-25 21:39:15,2026-03-25,38.611111111111114,48.8
SEN006,2026-03-23 09:10:54 UTC,22.2,c,0.1,mm,45.0,,2026-03-23 14:40:54,2026-03-23,22.2,0.1
SEN005,2026-03-15T16:53:18,60.6,f,,,,,2026-03-15 16:53:18,2026-03-15,15.88888888888889,
SEN045,2026-08-01 13:25:20 IST,65.7,f,1.89,in,41.0,,2026-08-01 13:25:20,2026-08-01,18.72222222222222,48.00599999999999
SEN020,2026-05-18 03:48:49,24.8,°C,32.0,millimeters,87.0,,2026-05-18 03:48:49,2026-05-18,24.8,32.0
SEN026,2026-04-27 16:37:25 IST,65.8,f,-4.6,mm,,,2026-04-27 16:37:25,2026-04-27,18.77777777777778,-4.6
SEN014,2026-05-14 00:28:50,100.4,Fahrenheit,1.48,inch,33.0,,2026-05-14 00:28:50,2026-05-14,38.0,37.592
SEN047,2026-08-22 00:27:17 UTC,24.1,°C,37.5,mm,72.0,,2026-08-22 05:57:17,2026-08-22,24.1,37.5
UNKNOWN,06/09/2026,29.8°C,,0.19,inches,86.0,2026-09-06,2026-06-09 00:00:00,2026-06-09,29.8°C,4.826
SEN034,2026-03-15 22:02:14 IST,93.7,°F,17.8,millimeters,45.0,,2026-03-15 22:02:14,2026-03-15,34.27777777777778,17.8
SEN037,2026-06-01 20:54:58 IST,25.1,Celsius,0.94,inch,42.0,,2026-06-01 20:54:58,2026-06-01,25.1,23.875999999999998
SEN024,2026-04-04 18:35:17 UTC,74.3,F,24.0,MM,85.0,,2026-04-05 00:05:17,2026-04-05,23.5,24.0
SEN026,30/01/2026,26.8,°C,4.5,mm,,2026-01-30,2026-01-30 00:00:00,2026-01-30,26.8,4.5
SEN018,2026-03-17 13:50:10 IST,33.3,C,27.2,mm,87.0,,2026-03-17 13:50:10,2026-03-17,33.3,27.2
