arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,crop_name_clean,date_clean,quantity_quintals
ARR0003712,07-02-2026,MANDI057,Kanak,Premium,257.08,quintal,,Wheat,2026-02-07,257.08
ARR0001924,06.06.2026,MANDI054,Basmati,HD-2967,440.88,Quintals,,Rice,2026-06-06,440.88
ARR0023382,2026-04-03,MANDI013,WHEAT,Premium,1855.0,kg,74.0,Wheat,2026-03-04,18.55
ARR0012814,07/05/2026,MANDI024,Ganne,Hybrid,34975.0,kg,7.0,Sugarcane,2026-05-07,349.75
ARR0005571,28/08/2026,MANDI053,Gehun,,49.64,tonnes,115.0,Wheat,2026-08-28,496.4
ARR0020401,2026/08/13,MANDI021,Sarso,Local,24485.0,KG,71.0,Mustard,2026-08-13,244.85
ARR0011080,14.01.2026,MANDI030,धान,PBW-343,-240.18,Qtl,141.0,Rice,2026-01-14,-240.18
ARR0016547,26/06/2026,MANDI040,sugarcane,,357.81,qtl,46.0,Sugarcane,2026-06-26,357.81
ARR0017342,2026-08-08,MANDI012,धान,Pusa-1121,43.614,T,83.0,Rice,2026-08-08,436.14
ARR0022098,2026-04-16,MANDI048,धान,Hybrid,11.55,Qtl,72.0,Rice,2026-04-16,11.55
ARR0021088,02.06.2026,MANDI041,Sarson,,15.213,T,40.0,Mustard,2026-06-02,152.13
ARR0003046,2026-08-05,MANDI012,Cotton,Pusa-1121,49807.0,Kgs,97.0,Cotton,2026-05-08,498.07
ARR0015533,06-26-2026,MANDI055,Corn,Pusa-1121,463.12,Quintals,,Maize,2026-06-26,463.12
ARR0020782,2026-06-01,MANDI021,धान,HD-2967,230.67,Qtl,76.0,Rice,2026-01-06,230.67
ARR0006965,2026-02-09,MANDI015,Basmati,Premium,40641.0,kg,149.0,Rice,2026-09-02,406.41
ARR0002409,11.06.2026,MANDI001,Narma,Local,19.569,tonnes,38.0,Cotton,2026-06-11,195.69
ARR0006420,08/06/2026,MANDI023,धान,Local,260.7,Q,96.0,Rice,2026-06-08,260.7
ARR0016831,23.07.2026,MANDI009,चावल,Local,22.359,Tonnes,71.0,Rice,2026-07-23,223.59000000000003
ARR0024611,27/03/2026,MANDI053,Sarso,HD-2967,2.0309999999999997,tonnes,45.0,Mustard,2026-03-27,20.309999999999995
ARR0012843,01-Mar-2026,MANDI042,चावल,Pusa-1121,37.943,MT,128.0,Rice,2026-03-01,379.42999999999995
ARR0002056,2026/04/18,MANDI048,Sugarcane,Premium,27.957,tonnes,103.0,Sugarcane,2026-04-18,279.57
ARR0020089,2026-07-07,MANDI041,Mustard,PBW-343,-362.66,Qtl,51.0,Mustard,2026-07-07,-362.66
ARR0011027,20-May-2026,MANDI024,मक्का,Premium,446.81,qtl,71.0,Maize,2026-05-20,446.81
ARR0007269,2026-01-21,MANDI053,मक्का,Premium,218.99,qtl,146.0,Maize,2026-01-21,218.99
ARR0014557,07-25-2026,MANDI047,Ganne,Local,5.654,tonnes,65.0,Sugarcane,2026-07-25,56.54
ARR0022876,08-13-2026,MANDI052,Makki,PBW-343,375.15,Qtl,83.0,Maize,2026-08-13,375.15
ARR0003097,03/02/2026,MANDI018,Mustard,PBW-343,156.85,Q,12.0,Mustard,2026-02-03,156.85
ARR0004700,2026-07-20,MANDI052,sugarcane,PBW-343,27.966,Tonnes,13.0,Sugarcane,2026-07-20,279.66
ARR0022023,31/08/2026,MANDI014,mustard,Local,491.42,quintal,72.0,Mustard,2026-08-31,491.42
ARR0008608,04/08/2026,MANDI014,धान,Pusa-1121,403.87,Quintals,115.0,Rice,2026-08-04,403.87
ARR0021026,19/07/2026,MANDI018,Chawal,HD-2967,41.854,tonnes,147.0,Rice,2026-07-19,418.53999999999996
ARR0008158,2026-05-08,MANDI010,चावल,PBW-343,25.412,tonnes,47.0,Rice,2026-08-05,254.12
ARR0004933,2026/05/22,MANDI019,Wheat,PBW-343,131.99,Q,47.0,Wheat,2026-05-22,131.99
ARR0010220,2026/04/14,MANDI011,corn,HD-2967,18.115000000000002,tonnes,11.0,Maize,2026-04-14,181.14999999999998
ARR0005077,2026-05-16,MANDI030,मक्का,Hybrid,407.56,quintal,118.0,Maize,2026-05-16,407.56
ARR0006915,2026-06-29,MANDI017,Sarson,PBW-343,7.522,tonnes,115.0,Mustard,2026-06-29,75.22
ARR0022385,06.08.2026,MANDI026,Sarso,PBW-343,3.18,Tonnes,63.0,Mustard,2026-08-06,31.8
ARR0009730,2026/08/28,MANDI047,चावल,PBW-343,15.797,Tonnes,47.0,Rice,2026-08-28,157.97
ARR0005100,2026/05/16,MANDI051,Makka,Premium,350.32,quintal,87.0,Maize,2026-05-16,350.32
ARR0007338,2026-03-17,MANDI048,चावल,Local,209.82,Qtl,,Rice,2026-03-17,209.82
ARR0013792,2026/04/01,MANDI049,धान,PBW-343,5951.0,Kilo,145.0,Rice,2026-01-04,59.51
ARR0007917,2026/09/06,MANDI007,गन्ना,Hybrid,29.35,Quintals,130.0,Sugarcane,2026-06-09,29.35
ARR0007919,27-Jul-2026,MANDI023,Gehun,Local,41668.0,KG,139.0,Wheat,2026-07-27,416.68
ARR0016589,10/02/2026,MANDI009,paddy,Premium,49280.0,KG,44.0,Rice,2026-02-10,492.8
ARR0013197,2026/05/07,MANDI006,Corn,Hybrid,294.27,Quintals,,Maize,2026-07-05,294.27
ARR0012899,15/03/2026,MANDI029,paddy,Pusa-1121,-348.37,KG,127.0,Rice,2026-03-15,-3.4837000000000002
ARR0024644,2026-05-04,MANDI009,mustard,Pusa-1121,174.81,qtl,64.0,Mustard,2026-04-05,174.81
ARR0022381,02-04-2026,MANDI001,Corn,Hybrid,-220.44,KG,121.0,Maize,2026-04-02,-2.2044
ARR0009914,2026-04-07,MANDI020,Kanak,Premium,-491.65,Qtl,18.0,Wheat,2026-07-04,-491.65
ARR0005461,2026/05/11,MANDI002,Cotton,,18497.0,KGS,74.0,Cotton,2026-11-05,184.97
ARR0009151,07-05-2026,MANDI045,Kanak,HD-2967,28064.0,Kgs,25.0,Wheat,2026-05-07,280.64
ARR0021080,22/03/2026,MANDI030,cotton,Local,301.81,Quintals,77.0,Cotton,2026-03-22,301.81
ARR0016426,2026/01/07,MANDI030,Paddy,Pusa-1121,26458.0,KG,55.0,Rice,2026-07-01,264.58
ARR0004346,02/06/2026,MANDI008,Narma,Premium,214.42,Qtl,133.0,Cotton,2026-06-02,214.42
ARR0022927,12-Jan-2026,MANDI037,mustard,Pusa-1121,14635.0,KGS,,Mustard,2026-01-12,146.35
ARR0011833,06-Aug-2026,MANDI034,Sarso,Local,330.86,qtl,,Mustard,2026-08-06,330.86
ARR0023895,01-15-2026,MANDI057,Makka,Local,42.122,T,14.0,Maize,2026-01-15,421.22
ARR0024282,2026/03/13,MANDI015,सरसों,Hybrid,314.65,Q,100.0,Mustard,2026-03-13,314.65
ARR0009721,22/04/2026,MANDI021,Cotton,Hybrid,18973.0,KGS,,Cotton,2026-04-22,189.73
ARR0010629,04.01.2026,MANDI054,Sarso,HD-2967,174.98,qtl,59.0,Mustard,2026-01-04,174.98
ARR0000284,22-Jun-2026,MANDI016,Gehun,Pusa-1121,27817.0,kg,,Wheat,2026-06-22,278.17
ARR0004654,07-Jan-2026,MANDI028,Chawal,Local,7206.0,KG,114.0,Rice,2026-01-07,72.06
ARR0006036,2026/04/30,MANDI007,मक्का,Pusa-1121,284.89,Qtl,140.0,Maize,2026-04-30,284.89
ARR0013682,2026/04/26,MANDI033,Basmati,HD-2967,329.87,quintal,84.0,Rice,2026-04-26,329.87
ARR0001511,21/03/2026,MANDI015,गन्ना,Local,32.786,tonnes,145.0,Sugarcane,2026-03-21,327.86
ARR0010924,2026/03/30,MANDI042,Makka,Hybrid,30.629,Tonnes,118.0,Maize,2026-03-30,306.29
ARR0004580,03-Mar-2026,MANDI052,Basmati,Hybrid,4.345000000000001,Tonnes,39.0,Rice,2026-03-03,43.45
ARR0017060,12-Jun-2026,MANDI057,गेहूं,PBW-343,20.062,tonnes,,Wheat,2026-06-12,200.62
ARR0021804,2026-08-06,MANDI008,Sugarcane,PBW-343,46133.0,kg,141.0,Sugarcane,2026-06-08,461.33
ARR0008981,02.02.2026,MANDI009,Sugarcane,HD-2967,32951.0,KG,114.0,Sugarcane,2026-02-02,329.51
ARR0001423,2026/08/12,MANDI038,sugarcane,Local,11491.0,kg,65.0,Sugarcane,2026-12-08,114.91
ARR0023481,01-24-2026,MANDI025,WHEAT,Premium,325.0,qtl,84.0,Wheat,2026-01-24,325.0
,2026/02/12,MANDI014,Kapas,,42.569,MT,63.0,Cotton,2026-12-02,425.69000000000005
ARR0019074,15-Jan-2026,MANDI011,Maize,Local,356.9,Q,27.0,Maize,2026-01-15,356.9
ARR0015957,17/04/2026,MANDI022,Gehun,,343.8,Qtl,96.0,Wheat,2026-04-17,343.8
ARR0010698,09-Feb-2026,MANDI029,Sarso,Hybrid,444.42,quintal,30.0,Mustard,2026-02-09,444.42
ARR0022312,16.03.2026,MANDI045,Dhaan,Pusa-1121,310.43,quintal,80.0,Rice,2026-03-16,310.43
ARR0022980,2026-08-11,MANDI048,गन्ना,HD-2967,265.05,Q,137.0,Sugarcane,2026-11-08,265.05
ARR0002158,2026/04/24,MANDI013,Makka,Local,7.284999999999999,MT,,Maize,2026-04-24,72.85
ARR0006441,2026-05-31,MANDI045,Maize,Pusa-1121,67.75,Quintals,93.0,Maize,2026-05-31,67.75
,07-10-2026,MANDI036,Sarson,PBW-343,49.941,T,8.0,Mustard,2026-10-07,499.41
ARR0023480,08-May-2026,MANDI035,Rice,Hybrid,416.66,Q,86.0,Rice,2026-05-08,416.66
ARR0006353,07.03.2026,MANDI019,Mustard,Pusa-1121,41.755,T,25.0,Mustard,2026-03-07,417.55
ARR0005054,10/08/2026,MANDI017,Ganna,Hybrid,398.4,quintal,90.0,Sugarcane,2026-08-10,398.4
ARR0003411,22/06/2026,MANDI051,Dhaan,PBW-343,27251.0,KGS,67.0,Rice,2026-06-22,272.51
ARR0023999,15/07/2026,MANDI040,Kanak,PBW-343,46.368,T,,Wheat,2026-07-15,463.68
ARR0004472,22.03.2026,MANDI004,Wheat,,332.55,qtl,,Wheat,2026-03-22,332.55
ARR0001348,05/04/2026,MANDI036,Cotton,Pusa-1121,17.359,MT,5.0,Cotton,2026-04-05,173.59000000000003
ARR0021537,2026/02/03,MANDI003,Makka,PBW-343,48.844,T,67.0,Maize,2026-03-02,488.44
ARR0008138,2026-08-27,MANDI033,wheat,,114.36,qtl,17.0,Wheat,2026-08-27,114.36
ARR0017898,2026-08-15,MANDI043,धान,,231.61,Qtl,114.0,Rice,2026-08-15,231.61
ARR0013746,2026/04/20,MANDI028,paddy,HD-2967,49.358999999999995,MT,42.0,Rice,2026-04-20,493.5899999999999
ARR0004102,07/05/2026,MANDI051,Maize,Premium,170.15,Q,44.0,Maize,2026-05-07,170.15
ARR0019081,06/05/2026,MANDI003,Paddy,,29614.0,KG,,Rice,2026-05-06,296.14
ARR0010825,24.03.2026,MANDI012,कपास,HD-2967,2811.0,Kgs,138.0,Cotton,2026-03-24,28.11
,18.03.2026,MANDI026,WHEAT,HD-2967,254.08,Quintals,,Wheat,2026-03-18,254.08
ARR0021816,01.06.2026,MANDI037,Paddy,Premium,43092.0,Kgs,34.0,Rice,2026-06-01,430.92
ARR0004192,2026/05/14,MANDI009,गेहूं,Pusa-1121,23200.0,KG,74.0,Wheat,2026-05-14,232.0
ARR0009713,2026-04-17,MANDI005,Cotton,Pusa-1121,39512.0,Kgs,47.0,Cotton,2026-04-17,395.12
ARR0009321,2026-09-08,MANDI046,धान,,15324.0,KG,,Rice,2026-08-09,153.24
ARR0003211,08-15-2026,MANDI029,wheat,PBW-343,35.175,MT,98.0,Wheat,2026-08-15,351.75
ARR0014236,01-24-2026,MANDI035,गेहूं,PBW-343,36.212,MT,14.0,Wheat,2026-01-24,362.12
ARR0007307,2026-03-06,MANDI056,सरसों,Hybrid,283.98,Q,138.0,Mustard,2026-06-03,283.98
ARR0023057,2026-03-03,MANDI043,Corn,Premium,-487.58,KG,136.0,Maize,2026-03-03,-4.8758
ARR0020032,11.08.2026,MANDI005,मक्का,Premium,21.711000000000002,Tonnes,,Maize,2026-08-11,217.10999999999999
ARR0006934,29.08.2026,MANDI036,Mustard,,333.57,quintal,150.0,Mustard,2026-08-29,333.57
ARR0014418,2026-02-01,MANDI054,Sugarcane,Hybrid,424.52,quintal,107.0,Sugarcane,2026-01-02,424.52
ARR0015863,2026-04-16,MANDI041,Sugarcane,Premium,326.93,quintal,103.0,Sugarcane,2026-04-16,326.93
ARR0003114,01-02-2026,MANDI033,Makka,PBW-343,255.88,Quintals,120.0,Maize,2026-02-01,255.88
ARR0005043,2026/03/10,MANDI034,मक्का,Hybrid,18.611,tonnes,,Maize,2026-10-03,186.11
ARR0000867,08-20-2026,MANDI025,wheat,Premium,14227.000000000002,KG,67.0,Wheat,2026-08-20,142.27
ARR0016335,2026-01-15,MANDI010,Basmati,HD-2967,46081.0,kg,58.0,Rice,2026-01-15,460.81
ARR0015594,16/04/2026,MANDI025,कपास,HD-2967,-461.91,Qtl,90.0,Cotton,2026-04-16,-461.91
ARR0013183,15/03/2026,MANDI039,Corn,,26150.0,Kilo,104.0,Maize,2026-03-15,261.5
ARR0001057,27.06.2026,MANDI006,Gehun,,19621.0,KG,63.0,Wheat,2026-06-27,196.21
ARR0011504,2026/04/09,MANDI019,Sarso,Pusa-1121,266.88,quintal,,Mustard,2026-09-04,266.88
ARR0003201,28.08.2026,MANDI044,cotton,Premium,95.84,qtl,54.0,Cotton,2026-08-28,95.84
ARR0002172,02-03-2026,MANDI030,WHEAT,Hybrid,28414.0,kg,55.0,Wheat,2026-03-02,284.14
ARR0014582,2026/07/27,MANDI034,कपास,Hybrid,188.23,Qtl,104.0,Cotton,2026-07-27,188.23
ARR0016600,19.07.2026,MANDI008,Basmati,Premium,33.668,MT,118.0,Rice,2026-07-19,336.68
ARR0006425,04/05/2026,MANDI053,Cotton,,35384.0,KG,106.0,Cotton,2026-05-04,353.84
ARR0003456,2026-03-09,MANDI013,गन्ना,PBW-343,23.222,T,80.0,Sugarcane,2026-09-03,232.22000000000003
ARR0011792,16.05.2026,MANDI028,Sugarcane,Premium,49.062,T,44.0,Sugarcane,2026-05-16,490.62
ARR0006866,22/02/2026,MANDI036,WHEAT,,56.6,Qtl,138.0,Wheat,2026-02-22,56.6
ARR0016452,12-May-2026,MANDI056,गेहूं,Premium,38428.0,kg,18.0,Wheat,2026-05-12,384.28
ARR0004344,01-12-2026,MANDI003,Sugarcane,Pusa-1121,428.93,Qtl,106.0,Sugarcane,2026-12-01,428.93
ARR0001191,2026-08-06,MANDI036,Narma,PBW-343,39.806,Tonnes,100.0,Cotton,2026-06-08,398.05999999999995
ARR0001806,25-Jul-2026,MANDI040,कपास,HD-2967,266.07,qtl,,Cotton,2026-07-25,266.07
ARR0021894,15/05/2026,MANDI056,Corn,Local,41.896,Tonnes,,Maize,2026-05-15,418.96000000000004
ARR0009527,02.02.2026,MANDI038,Cotton,Premium,46.51,Qtl,81.0,Cotton,2026-02-02,46.51
ARR0005721,13.02.2026,MANDI023,Kanak,Pusa-1121,356.43,Quintals,,Wheat,2026-02-13,356.43
ARR0019726,2026-08-24,MANDI004,Sarso,Pusa-1121,1.95,Tonnes,23.0,Mustard,2026-08-24,19.5
ARR0000424,08-27-2026,MANDI046,mustard,Pusa-1121,263.32,quintal,105.0,Mustard,2026-08-27,263.32
ARR0013677,14/07/2026,MANDI055,Sarson,Premium,40399.0,Kgs,102.0,Mustard,2026-07-14,403.99
ARR0009150,2026-08-05,MANDI034,सरसों,,15.13,Qtl,63.0,Mustard,2026-05-08,15.13
ARR0003003,2026-02-12,MANDI056,सरसों,Pusa-1121,43.83,tonnes,11.0,Mustard,2026-12-02,438.29999999999995
ARR0021707,11/05/2026,MANDI019,Narma,Local,23893.0,Kilo,84.0,Cotton,2026-05-11,238.93
ARR0013339,27/05/2026,MANDI056,Cotton,Premium,160.83,quintal,51.0,Cotton,2026-05-27,160.83
ARR0012693,2026-02-07,MANDI045,Kapas,Pusa-1121,37.63,Qtl,87.0,Cotton,2026-07-02,37.63
ARR0003800,2026-09-09,MANDI042,Narma,Local,35429.0,kg,53.0,Cotton,2026-09-09,354.29
ARR0020804,04.08.2026,MANDI012,Basmati,Local,40.807,tonnes,132.0,Rice,2026-08-04,408.07000000000005
ARR0023925,03-13-2026,MANDI018,Narma,,47.429,T,5.0,Cotton,2026-03-13,474.29
ARR0004985,04-08-2026,MANDI015,Wheat,PBW-343,-334.95,KG,124.0,Wheat,2026-08-04,-3.3495
ARR0004246,24.01.2026,MANDI006,Sarson,PBW-343,18745.0,Kilo,48.0,Mustard,2026-01-24,187.45
ARR0024036,29/01/2026,MANDI007,sugarcane,PBW-343,38793.0,KG,77.0,Sugarcane,2026-01-29,387.93
ARR0016287,2026/04/17,MANDI042,Maize,PBW-343,39370.0,KG,81.0,Maize,2026-04-17,393.7
ARR0020002,03-Aug-2026,MANDI053,कपास,PBW-343,383.35,qtl,55.0,Cotton,2026-08-03,383.35
ARR0011052,2026-06-15,MANDI053,GEHUN,Hybrid,43.149,T,34.0,Wheat,2026-06-15,431.49
ARR0008351,2026-01-14,MANDI031,चावल,Hybrid,37410.0,Kilo,78.0,Rice,2026-01-14,374.1
ARR0002596,16-May-2026,MANDI048,Maize,Pusa-1121,287.02,qtl,125.0,Maize,2026-05-16,287.02
ARR0020211,2026-06-07,MANDI018,Corn,PBW-343,39.814,Tonnes,77.0,Maize,2026-07-06,398.14
ARR0001969,20.03.2026,MANDI042,चावल,Hybrid,70.92,quintal,115.0,Rice,2026-03-20,70.92
ARR0015815,2026-02-03,MANDI016,Kanak,Hybrid,7883.0,KG,25.0,Wheat,2026-03-02,78.83
ARR0005344,16/02/2026,MANDI044,Cotton,Premium,56.59,Q,30.0,Cotton,2026-02-16,56.59
ARR0023418,2026/07/07,MANDI009,WHEAT,Local,37.851,T,47.0,Wheat,2026-07-07,378.51
ARR0007469,2026/01/29,MANDI001,Gehun,Local,33227.0,Kgs,14.0,Wheat,2026-01-29,332.27
ARR0006242,2026/08/10,MANDI011,Mustard,Pusa-1121,287.71,Q,126.0,Mustard,2026-10-08,287.71
ARR0024016,2026-04-29,MANDI040,Cotton,Hybrid,32.397000000000006,Tonnes,72.0,Cotton,2026-04-29,323.97
ARR0014469,06-05-2026,MANDI047,Rice,,30.377,T,67.0,Rice,2026-05-06,303.77
ARR0021706,18-Mar-2026,MANDI011,Basmati,Premium,30.186,MT,73.0,Rice,2026-03-18,301.86
ARR0012470,2026-06-10,MANDI042,Paddy,Local,72.15,Qtl,76.0,Rice,2026-10-06,72.15
ARR0022828,01.08.2026,MANDI053,Dhaan,PBW-343,26.279000000000003,T,128.0,Rice,2026-08-01,262.79
ARR0011488,2026/05/03,MANDI023,Sarson,HD-2967,314.29,Q,,Mustard,2026-03-05,314.29
,09/08/2026,MANDI055,Narma,,18929.0,KGS,127.0,Cotton,2026-08-09,189.29
ARR0000502,02-Jul-2026,MANDI050,Ganne,Hybrid,2647.0,KGS,,Sugarcane,2026-07-02,26.47
ARR0021991,06-04-2026,MANDI040,Narma,HD-2967,38012.0,KGS,42.0,Cotton,2026-04-06,380.12
ARR0014476,2026-03-06,MANDI028,sugarcane,Pusa-1121,125.29,qtl,145.0,Sugarcane,2026-06-03,125.29
ARR0004392,05/01/2026,MANDI053,सरसों,HD-2967,459.39,Q,34.0,Mustard,2026-01-05,459.39
ARR0004521,2026-04-10,MANDI051,Basmati,Local,5.891,T,6.0,Rice,2026-10-04,58.91
ARR0005876,2026/08/22,MANDI050,Ganne,Local,462.47,Quintals,37.0,Sugarcane,2026-08-22,462.47
ARR0020364,08-06-2026,MANDI005,Makka,PBW-343,49.702,tonnes,,Maize,2026-06-08,497.02
ARR0017308,03-16-2026,MANDI044,corn,Pusa-1121,8275.0,kg,,Maize,2026-03-16,82.75
ARR0022072,2026-05-26,MANDI040,Corn,HD-2967,33.53,Qtl,141.0,Maize,2026-05-26,33.53
ARR0022749,10/01/2026,MANDI049,Cotton,Local,376.2,quintal,132.0,Cotton,2026-01-10,376.2
ARR0010466,08.06.2026,MANDI011,Paddy,Pusa-1121,-358.48,Qtl,,Rice,2026-06-08,-358.48
ARR0011498,22-Jan-2026,MANDI032,कपास,HD-2967,13647.999999999998,KG,,Cotton,2026-01-22,136.48
ARR0009677,05-Feb-2026,MANDI018,Sugarcane,HD-2967,33.302,Tonnes,,Sugarcane,2026-02-05,333.02
ARR0014881,2026/07/13,MANDI042,Wheat,HD-2967,18.76,Qtl,,Wheat,2026-07-13,18.76
ARR0021462,18-Jan-2026,MANDI032,Mustard,Hybrid,424.35,Q,90.0,Mustard,2026-01-18,424.35
ARR0005573,05-16-2026,MANDI007,Paddy,Local,28342.0,Kilo,64.0,Rice,2026-05-16,283.42
ARR0017368,02.08.2026,MANDI050,Maize,,6164.0,kg,126.0,Maize,2026-08-02,61.64
ARR0007899,05-08-2026,MANDI037,Ganna,Premium,11811.0,KGS,111.0,Sugarcane,2026-08-05,118.11
ARR0000324,17.03.2026,MANDI049,paddy,Pusa-1121,33.878,Tonnes,79.0,Rice,2026-03-17,338.78
ARR0020548,2026-03-25,MANDI054,Rice,HD-2967,42.706,MT,51.0,Rice,2026-03-25,427.06000000000006
ARR0003452,14-Feb-2026,MANDI005,गेहूं,,226.84,qtl,9.0,Wheat,2026-02-14,226.84
ARR0016817,08/02/2026,MANDI039,Maize,Premium,8.381,MT,88.0,Maize,2026-02-08,83.81
ARR0009659,22/04/2026,MANDI057,wheat,Premium,7.859999999999999,T,82.0,Wheat,2026-04-22,78.6
ARR0014765,03-17-2026,MANDI051,Narma,Hybrid,7230.0,KG,82.0,Cotton,2026-03-17,72.3
ARR0019139,2026/02/14,MANDI037,Sugarcane,Premium,15.632,Tonnes,,Sugarcane,2026-02-14,156.32
ARR0013043,2026/04/15,MANDI027,sugarcane,Local,7623.999999999999,Kgs,98.0,Sugarcane,2026-04-15,76.24
ARR0022494,20-May-2026,MANDI039,Mustard,PBW-343,498.61,quintal,128.0,Mustard,2026-05-20,498.61
ARR0006516,05/09/2026,MANDI029,चावल,Premium,310.44,Qtl,,Rice,2026-09-05,310.44
ARR0006683,23-Feb-2026,MANDI001,Sarso,PBW-343,8.773,MT,45.0,Mustard,2026-02-23,87.72999999999999
ARR0004547,28.02.2026,MANDI028,गेहूं,Pusa-1121,41137.0,kg,83.0,Wheat,2026-02-28,411.37
ARR0014691,01/08/2026,MANDI055,cotton,Pusa-1121,397.04,qtl,32.0,Cotton,2026-08-01,397.04
ARR0004690,13-Jul-2026,MANDI042,Ganna,Premium,20813.0,KG,5.0,Sugarcane,2026-07-13,208.13
ARR0018870,2026-03-19,MANDI045,WHEAT,HD-2967,28.659,tonnes,31.0,Wheat,2026-03-19,286.59
ARR0014138,06-Apr-2026,MANDI007,sugarcane,Premium,40089.0,Kgs,,Sugarcane,2026-04-06,400.89
ARR0015761,02-09-2026,MANDI043,paddy,Local,9120.0,kg,41.0,Rice,2026-09-02,91.2
ARR0013345,05/04/2026,MANDI035,Basmati,Pusa-1121,353.55,quintal,83.0,Rice,2026-04-05,353.55
ARR0012472,07-Apr-2026,MANDI004,Maize,PBW-343,22666.0,kg,107.0,Maize,2026-04-07,226.66
ARR0010820,2026/08/30,MANDI051,Ganne,Hybrid,45.388,MT,19.0,Sugarcane,2026-08-30,453.88
ARR0002982,21-Apr-2026,MANDI017,GEHUN,HD-2967,14843.0,KG,78.0,Wheat,2026-04-21,148.43
ARR0000151,2026-03-26,MANDI030,Gehun,Local,3219.0,KG,51.0,Wheat,2026-03-26,32.19
ARR0005664,2026/09/07,MANDI001,Narma,Pusa-1121,47.266000000000005,Tonnes,90.0,Cotton,2026-07-09,472.6600000000001
ARR0011287,2026/05/26,MANDI054,Makka,PBW-343,39.748000000000005,Tonnes,111.0,Maize,2026-05-26,397.48
ARR0020688,02-Apr-2026,MANDI002,cotton,,1.05,MT,119.0,Cotton,2026-04-02,10.5
ARR0009200,01-31-2026,MANDI012,Paddy,HD-2967,39692.0,Kilo,119.0,Rice,2026-01-31,396.92
ARR0023336,14-Feb-2026,MANDI041,Sarson,Premium,-67.76,Qtl,126.0,Mustard,2026-02-14,-67.76
ARR0003464,2026-02-06,MANDI005,Gehun,Local,-453.03,Qtl,80.0,Wheat,2026-06-02,-453.03
ARR0006341,04-10-2026,MANDI001,Sarson,HD-2967,-278.82,KG,,Mustard,2026-10-04,-2.7882
ARR0006880,2026-05-09,MANDI012,cotton,Premium,16.05,T,,Cotton,2026-09-05,160.5
ARR0012931,2026/01/21,MANDI001,Sarson,HD-2967,16.484,tonnes,90.0,Mustard,2026-01-21,164.84000000000003
ARR0001823,06/07/2026,MANDI048,सरसों,HD-2967,39.99,Quintals,23.0,Mustard,2026-07-06,39.99
ARR0002886,06-May-2026,MANDI024,Makka,,276.74,Quintals,68.0,Maize,2026-05-06,276.74
ARR0005091,27.04.2026,MANDI053,sugarcane,Premium,408.11,Q,,Sugarcane,2026-04-27,408.11
ARR0001484,18-Jan-2026,MANDI026,GEHUN,,44.49,Qtl,112.0,Wheat,2026-01-18,44.49
ARR0004179,2026-08-12,MANDI006,Dhaan,PBW-343,136.11,quintal,148.0,Rice,2026-12-08,136.11
ARR0006803,2026/08/25,MANDI050,mustard,HD-2967,236.18,quintal,134.0,Mustard,2026-08-25,236.18
ARR0014426,01-Sep-2026,MANDI009,corn,HD-2967,19483.0,Kgs,145.0,Maize,2026-09-01,194.83
ARR0019604,28-Apr-2026,MANDI011,cotton,Local,6892.0,KG,92.0,Cotton,2026-04-28,68.92
ARR0024171,02/06/2026,MANDI048,सरसों,Pusa-1121,24.6,Tonnes,91.0,Mustard,2026-06-02,246.0
ARR0019453,04-12-2026,MANDI043,mustard,Premium,12.965,tonnes,149.0,Mustard,2026-12-04,129.65
ARR0004885,2026/01/27,MANDI002,Dhaan,Local,1.1400000000000001,T,72.0,Rice,2026-01-27,11.399999999999999
ARR0016786,02/08/2026,MANDI041,चावल,HD-2967,27495.0,kg,95.0,Rice,2026-08-02,274.95
ARR0000641,17/04/2026,MANDI009,सरसों,Pusa-1121,49168.0,KGS,126.0,Mustard,2026-04-17,491.68
ARR0014282,2026-07-03,MANDI041,Sarson,Local,464.88,quintal,,Mustard,2026-03-07,464.88
ARR0004845,28.04.2026,MANDI007,cotton,HD-2967,7430.0,KG,70.0,Cotton,2026-04-28,74.3
ARR0021413,08.09.2026,MANDI003,Corn,HD-2967,21319.0,KGS,129.0,Maize,2026-09-08,213.19
ARR0008337,25/04/2026,MANDI021,Sarson,Local,17600.0,kg,,Mustard,2026-04-25,176.0
ARR0015277,17-Jan-2026,MANDI023,सरसों,HD-2967,-115.07,KG,65.0,Mustard,2026-01-17,-1.1506999999999998
ARR0004398,2026-07-30,MANDI048,Ganna,Local,28994.0,KG,17.0,Sugarcane,2026-07-30,289.94
ARR0018215,06-15-2026,MANDI002,गन्ना,,79.53,Qtl,39.0,Sugarcane,2026-06-15,79.53
ARR0021703,27-Jul-2026,MANDI046,mustard,Premium,6.5040000000000004,MT,118.0,Mustard,2026-07-27,65.03999999999999
ARR0002233,06/08/2026,MANDI057,गेहूं,Local,39.928,T,25.0,Wheat,2026-08-06,399.28
ARR0020340,02/04/2026,MANDI010,Basmati,Hybrid,30.403,Tonnes,28.0,Rice,2026-04-02,304.03
ARR0024476,06-Jun-2026,MANDI041,Ganne,,293.18,qtl,70.0,Sugarcane,2026-06-06,293.18
ARR0015569,20.03.2026,MANDI041,मक्का,HD-2967,6.731999999999999,T,66.0,Maize,2026-03-20,67.32
