record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,crop_name_clean,date_clean,min_price_clean,max_price_clean,modal_price_clean,msp_clean
PR004286,2026-02-13,MANDI020,Sirsa,Mustard,"4,839.19/-",5232.752108331381,"INR 5,036","Rs. 5,650",Mustard,2026-02-13,4839.19,5232.752108331381,5036.0,0.565
PR009464,05-12-2026,MANDI054,Sirsa,Mustard,,6269.21,"INR 5,795",5650,Mustard,2026-12-05,,6269.21,5795.0,5650.0
PR008741,2026-05-28,,Hisar,Sarso,"₹5,551.23",6183.12,"₹5,867.18","INR 5,650",Mustard,2026-05-28,5551.23,6183.12,5867.18,5650.0
PR006103,06-11-2026,MANDI032,Fatehabad,Mustard,4861.23,5327.596778987246,"INR 5,094","INR 5,650",Mustard,2026-11-06,4861.23,5327.596778987246,5094.0,5650.0
PR004446,2026-04-01,MANDI012,Jalandhar,Wheat,"₹2,054.38",2163.73,"2,109.06/-",2275,Wheat,2026-01-04,2054.38,2163.73,2109.06,2275.0
PR009136,2026/08/31,MANDI005,Hisar,mustard,5172.652159477422,"Rs. 5,630","₹5,401.09",5650,Mustard,2026-08-31,5172.652159477422,0.563,5401.09,5650.0
PR006128,22/08/2026,MANDI029,Bathinda,Ganna,3586.69,4146.78,"Rs. 3,867","₹3,500.00",Sugarcane,2026-08-22,3586.69,4146.78,0.3867,3500.0
PR003726,2026/03/16,MANDI047,,wheat,,"INR 2,382",2300.9,"Rs. 2,275",Wheat,2026-03-16,,2382.0,2300.9,0.2275
PR004026,13-Apr-2026,MANDI002,Amritsar,Corn,"2,131.44/-","2,417.37/-","₹2,274.41",2090,Maize,2026-04-13,2131.44,2417.37,2274.41,2090.0
PR006940,15.07.2026,,Sirsa,Wheat,"INR 2,027","₹2,491.30",2259.35,"2,275.00/-",Wheat,2026-07-15,2027.0,2491.3,2259.35,2275.0
PR005645,05.03.2026,MANDI033,Bathinda,Ganne,3040.1534854977804,"3,610.64/-","INR 3,325","3,500.00/-",Sugarcane,2026-03-05,3040.1534854977804,3610.64,3325.0,3500.0
PR000750,2026-03-08,MANDI040,Ambala,wheat,"2,215.18/-",2565.59,"INR 2,390","INR 2,275",Wheat,2026-08-03,2215.18,2565.59,2390.0,2275.0
PR010477,2026-03-08,MANDI013,Moga,mustard,"INR 4,997",,"₹5,469.33",,Mustard,2026-08-03,4997.0,,5469.33,
PR000039,15.07.2026,,,Makka,1962.5739438804824,"₹2,442.29",2202.4319069968533,"Rs. 2,090",Maize,2026-07-15,1962.5739438804824,2442.29,2202.4319069968533,0.209
PR011063,09.05.2026,MANDI027,,Sugarcane,"₹3,640.70","Rs. 3,951","Rs. 3,796",3500,Sugarcane,2026-05-09,3640.7,0.3951,0.3796,3500.0
PR011564,2026-04-28,MANDI053,Patiala,Ganna,"₹3,045.97","INR 3,222","3,133.91/-",,Sugarcane,2026-04-28,3045.97,3222.0,3133.91,
PR007008,08.04.2026,MANDI049,Fatehabad,Ganne,"₹3,369.49",4021.331053658642,3695.41,3500,Sugarcane,2026-04-08,3369.49,4021.331053658642,3695.41,3500.0
PR003175,2026-04-14,,,Kanak,"INR 2,064",2298.0486185914897,2180.934103947472,,Wheat,2026-04-14,2064.0,2298.0486185914897,2180.934103947472,
PR006920,2026-04-27,MANDI054,,Chawal,"INR 2,220","₹2,582.38",2400.95,,Rice,2026-04-27,2220.0,2582.38,2400.95,
PR004602,2026/01/03,MANDI002,,Mustard,5771.242300224399,6931.516916716651,"₹6,351.38","Rs. 5,650",Mustard,2026-03-01,5771.242300224399,6931.516916716651,6351.38,0.565
PR002404,27/05/2026,MANDI035,Patiala,WHEAT,"INR 2,377","INR 2,583","₹2,479.89",,Wheat,2026-05-27,2377.0,2583.0,2479.89,
PR003530,03-13-2026,MANDI050,Sirsa,Makka,1916.33,"Rs. 2,164",2040.26,"2,090.00/-",Maize,2026-03-13,1916.33,0.2164,2040.26,2090.0
PR000052,14.06.2026,MANDI039,Hisar,Chawal,"₹1,893.66","Rs. 2,329","INR 2,111",2183,Rice,2026-06-14,1893.66,0.2329,2111.0,2183.0
PR004884,2026/05/11,MANDI029,Ambala,Sarso,"₹4,883.77",5935.74,5409.76,"Rs. 5,650",Mustard,2026-11-05,4883.77,5935.74,5409.76,0.565
PR004396,20-Mar-2026,MANDI039,Jalandhar,wheat,2316.1367012365836,"Rs. 2,639",2477.74,"2,275.00/-",Wheat,2026-03-20,2316.1367012365836,0.2639,2477.74,2275.0
PR005356,25.03.2026,MANDI029,Sirsa,सरसों,"₹5,367.63",6494.201218716404,"Rs. 5,931","INR 5,650",Mustard,2026-03-25,5367.63,6494.201218716404,0.5931,5650.0
PR008385,03-05-2026,MANDI007,Fatehabad,Cotton,"Rs. 6,143",6676.52,6409.956297337709,,Cotton,2026-05-03,0.6143,6676.52,6409.956297337709,
PR001049,28.02.2026,MANDI018,Moga,Sugarcane,3544.39,"4,305.27/-","₹3,924.83","Rs. 3,500",Sugarcane,2026-02-28,3544.39,4305.27,3924.83,0.35
PR001227,2026/05/28,MANDI049,Ludhiana,Chawal,"Rs. 2,223","INR 2,360","2,291.15/-",2183,Rice,2026-05-28,0.2223,2360.0,2291.15,2183.0
PR002021,02-15-2026,MANDI053,Kurukshetra,Sugarcane,"₹2,975.02",3540.228356606027,3257.62,"₹3,500.00",Sugarcane,2026-02-15,2975.02,3540.228356606027,3257.62,3500.0
PR002840,08/07/2026,MANDI055,Jalandhar,Chawal,"₹1,909.34","INR 2,007",1958.1,,Rice,2026-07-08,1909.34,2007.0,1958.1,
PR001582,09/07/2026,MANDI020,Ambala,Sarson,,"INR 6,323",6051.36,"Rs. 5,650",Mustard,2026-07-09,,6323.0,6051.36,0.565
PR007108,13.08.2026,MANDI037,,Sugarcane,"Rs. 3,272","3,501.56/-","₹3,386.98",3500,Sugarcane,2026-08-13,0.3272,3501.56,3386.98,3500.0
PR002341,2026/01/12,MANDI053,Karnal,WHEAT,"INR 2,267","2,644.35/-",2455.58,"INR 2,275",Wheat,2026-12-01,2267.0,2644.35,2455.58,2275.0
PR005608,2026/02/06,,Bathinda,Ganne,"INR 3,229","3,715.85/-","INR 3,473",3500,Sugarcane,2026-06-02,3229.0,3715.85,3473.0,3500.0
PR001136,2026-04-18,MANDI038,Ferozepur,Basmati,"₹2,102.32",2442.07,2272.196527136316,"INR 2,183",Rice,2026-04-18,2102.32,2442.07,2272.196527136316,2183.0
PR002408,2026-02-22,MANDI047,Ambala,धान,"2,208.44/-",2509.35,"2,358.90/-",,Rice,2026-02-22,2208.44,2509.35,2358.9,
PR004924,13-Mar-2026,MANDI054,Bathinda,GEHUN,,"₹2,411.00","₹2,322.27","₹2,275.00",Wheat,2026-03-13,,2411.0,2322.27,2275.0
PR003193,30-Mar-2026,MANDI010,,Kapas,6317.87239055306,6975.84,"₹6,646.85","6,620.00/-",Cotton,2026-03-30,6317.87239055306,6975.84,6646.85,6620.0
PR005567,2026-01-07,MANDI026,Ferozepur,Narma,"₹5,830.38","Rs. 6,868",6349.04,,Cotton,2026-07-01,5830.38,0.6868,6349.04,
PR002815,2026-08-19,MANDI030,,Sarso,"5,403.91/-",6606.69,6005.3,,Mustard,2026-08-19,5403.91,6606.69,6005.3,
PR000950,20.08.2026,MANDI032,Patiala,सरसों,5880.31,6824.33,"6,352.32/-","₹5,650.00",Mustard,2026-08-20,5880.31,6824.33,6352.32,5650.0
PR004751,2026-02-17,MANDI028,Ambala,Mustard,"INR 4,874","INR 5,365","₹5,119.29","₹5,650.00",Mustard,2026-02-17,4874.0,5365.0,5119.29,5650.0
PR008389,07-08-2026,MANDI024,Amritsar,Ganna,"₹3,647.18",3970.64,"3,808.91/-","INR 3,500",Sugarcane,2026-08-07,3647.18,3970.64,3808.91,3500.0
PR008760,05/07/2026,MANDI001,,Dhaan,1878.64,"Rs. 2,162",2020.53,,Rice,2026-07-05,1878.64,0.2162,2020.53,
PR011074,29/07/2026,MANDI020,Fatehabad,Corn,2194.053527943877,"INR 2,537",2365.44,2090,Maize,2026-07-29,2194.053527943877,2537.0,2365.44,2090.0
PR005674,15.04.2026,MANDI008,Moga,corn,1979.96,"2,214.64/-",2097.3,"INR 2,090",Maize,2026-04-15,1979.96,2214.64,2097.3,2090.0
PR005008,2026-01-31,MANDI018,Amritsar,Kanak,2010.881479567271,"INR 2,355","₹2,183.00",,Wheat,2026-01-31,2010.881479567271,2355.0,2183.0,
PR011356,18/03/2026,MANDI043,Hisar,corn,1954.52,"Rs. 2,366","₹2,160.21","INR 2,090",Maize,2026-03-18,1954.52,0.2366,2160.21,2090.0
PR002972,09/01/2026,MANDI022,Moga,Mustard,"5,071.97/-",,"Rs. 5,639",5650,Mustard,2026-01-09,5071.97,,0.5639,5650.0
PR010128,2026-08-12,MANDI028,Jalandhar,sugarcane,"INR 3,371","4,039.65/-",3705.46,,Sugarcane,2026-12-08,3371.0,4039.65,3705.46,
PR011087,2026-05-18,MANDI007,Hisar,cotton,6778.52,,"7,571.13/-","6,620.00/-",Cotton,2026-05-18,6778.52,,7571.13,6620.0
PR004868,2026-05-02,,Ludhiana,Sarso,"Rs. 5,002","₹6,193.71","₹5,598.01","INR 5,650",Mustard,2026-02-05,0.5002,6193.71,5598.01,5650.0
PR008792,02-08-2026,MANDI054,Karnal,Gehun,"INR 2,009",2222.62,"Rs. 2,116",,Wheat,2026-08-02,2009.0,2222.62,0.2116,
PR007739,31/01/2026,MANDI014,Bathinda,Chawal,,2361.8612565831104,2127.9743581320763,"Rs. 2,183",Rice,2026-01-31,,2361.8612565831104,2127.9743581320763,0.2183
PR002430,16/05/2026,MANDI012,Amritsar,cotton,6174.08,"₹7,548.55","₹6,861.32","INR 6,620",Cotton,2026-05-16,6174.08,7548.55,6861.32,6620.0
PR004051,2026/01/31,MANDI028,Ambala,गन्ना,"INR 2,980","₹3,691.46","INR 3,336","3,500.00/-",Sugarcane,2026-01-31,2980.0,3691.46,3336.0,3500.0
PR003668,06-Apr-2026,MANDI046,Ferozepur,Kanak,2355.04,"₹2,804.03",2579.5355788650804,"INR 2,275",Wheat,2026-04-06,2355.04,2804.03,2579.5355788650804,2275.0
PR004727,21-Aug-2026,MANDI055,Kurukshetra,Narma,6876.26,8157.95,"₹7,517.11","Rs. 6,620",Cotton,2026-08-21,6876.26,8157.95,7517.11,0.662
PR005138,12.07.2026,MANDI029,Ludhiana,मक्का,"Rs. 2,096",2223.71,2159.61,,Maize,2026-07-12,0.2096,2223.71,2159.61,
PR007759,12.08.2026,MANDI047,Ferozepur,कपास,"₹6,556.98","7,685.55/-","INR 7,121",6620,Cotton,2026-08-12,6556.98,7685.55,7121.0,6620.0
PR011285,03-21-2026,MANDI014,Amritsar,Dhaan,2080.71,"₹2,557.56",2319.13368564531,,Rice,2026-03-21,2080.71,2557.56,2319.13368564531,
PR001781,2026-01-29,,,sugarcane,"INR 3,328",,"₹3,495.26","₹3,500.00",Sugarcane,2026-01-29,3328.0,,3495.26,3500.0
PR004208,01-Mar-2026,MANDI055,Fatehabad,Sugarcane,"3,298.88/-","INR 3,885","3,591.97/-",,Sugarcane,2026-03-01,3298.88,3885.0,3591.97,
PR009564,06/02/2026,,Sirsa,Chawal,"1,917.90/-","₹2,096.52",2007.21,"INR 2,183",Rice,2026-02-06,1917.9,2096.52,2007.21,2183.0
PR006507,2026-07-03,MANDI026,Bathinda,Mustard,"Rs. 5,898","₹7,095.58","INR 6,497","₹5,650.00",Mustard,2026-03-07,0.5898,7095.58,6497.0,5650.0
PR000400,2026-05-14,MANDI013,Ambala,Narma,"₹6,276.11","INR 7,009","Rs. 6,642","INR 6,620",Cotton,2026-05-14,6276.11,7009.0,0.6642,6620.0
PR007293,2026/04/07,MANDI020,Bathinda,WHEAT,,2422.25,2352.52,2275,Wheat,2026-07-04,,2422.25,2352.52,2275.0
PR001310,19/04/2026,MANDI010,Amritsar,गेहूं,2150.5,"2,332.55/-",2241.53,2275,Wheat,2026-04-19,2150.5,2332.55,2241.53,2275.0
PR005490,2026/03/16,MANDI017,,GEHUN,"Rs. 2,142","INR 2,563","INR 2,353",,Wheat,2026-03-16,0.2142,2563.0,2353.0,
PR011563,2026/03/03,MANDI053,Bathinda,Gehun,2255.15,2482.51,2368.828527057596,2275,Wheat,2026-03-03,2255.15,2482.51,2368.828527057596,2275.0
PR010339,25.04.2026,MANDI041,Ambala,सरसों,"Rs. 4,885","₹5,930.06","₹5,407.37","₹5,650.00",Mustard,2026-04-25,0.4885,5930.06,5407.37,5650.0
PR008342,2026/05/08,MANDI008,Karnal,sugarcane,"3,424.86/-",4060.635122435789,3742.75,3500,Sugarcane,2026-08-05,3424.86,4060.635122435789,3742.75,3500.0
PR006715,15/05/2026,MANDI005,Ambala,corn,2009.38,"2,499.56/-","₹2,254.47","INR 2,090",Maize,2026-05-15,2009.38,2499.56,2254.47,2090.0
PR007779,2026-04-15,MANDI014,Karnal,Mustard,"₹5,290.63",5646.15,5468.39,"Rs. 5,650",Mustard,2026-04-15,5290.63,5646.15,5468.39,0.565
PR003626,17.01.2026,MANDI013,Kurukshetra,Kapas,"₹6,807.99","INR 7,556","INR 7,182","Rs. 6,620",Cotton,2026-01-17,6807.99,7556.0,7182.0,0.662
PR006541,24-Mar-2026,MANDI022,Hisar,Chawal,"INR 1,872","₹2,118.32",1995.3074203373908,2183,Rice,2026-03-24,1872.0,2118.32,1995.3074203373908,2183.0
PR005794,2026-01-18,MANDI032,Amritsar,Makka,2042.8075738151144,2420.66,2231.7320808322575,,Maize,2026-01-18,2042.8075738151144,2420.66,2231.7320808322575,
PR000124,01/08/2026,MANDI013,Ferozepur,सरसों,"₹5,392.49","Rs. 5,765",5578.81,,Mustard,2026-08-01,5392.49,0.5765,5578.81,
PR004975,03.07.2026,MANDI025,Amritsar,Maize,1951.41,2198.6199062458213,2075.01,"INR 2,090",Maize,2026-07-03,1951.41,2198.6199062458213,2075.01,2090.0
PR011583,14/08/2026,MANDI012,,Narma,6753.832063085397,"₹7,183.44",6968.63,,Cotton,2026-08-14,6753.832063085397,7183.44,6968.63,
PR003101,2026-06-29,MANDI029,Ludhiana,Sarson,"INR 5,644","₹6,425.27",6034.44,"₹5,650.00",Mustard,2026-06-29,5644.0,6425.27,6034.44,5650.0
PR009221,2026/04/04,MANDI025,Ambala,Mustard,"₹5,844.54","INR 7,254",6549.27,"₹5,650.00",Mustard,2026-04-04,5844.54,7254.0,6549.27,5650.0
PR011436,2026/05/21,MANDI055,Bathinda,Rice,"₹2,243.12",2794.25,"2,518.69/-",2183,Rice,2026-05-21,2243.12,2794.25,2518.69,2183.0
PR002379,2026-04-27,,Amritsar,धान,"2,236.55/-","2,357.04/-",2296.8,"Rs. 2,183",Rice,2026-04-27,2236.55,2357.04,2296.8,0.2183
PR003169,03/02/2026,MANDI020,Bathinda,सरसों,5046.04,"5,878.40/-","Rs. 5,462","5,650.00/-",Mustard,2026-02-03,5046.04,5878.4,0.5462,5650.0
PR005876,24/03/2026,MANDI029,Amritsar,Cotton,"₹6,772.72",7394.03,7083.374191616854,"6,620.00/-",Cotton,2026-03-24,6772.72,7394.03,7083.374191616854,6620.0
PR002172,14.06.2026,MANDI034,Ludhiana,गेहूं,"INR 2,200",,"₹2,286.16","Rs. 2,275",Wheat,2026-06-14,2200.0,,2286.16,0.2275
PR004436,2026-06-27,MANDI038,Sirsa,कपास,"6,913.62/-","₹8,129.47",7521.54,6620,Cotton,2026-06-27,6913.62,8129.47,7521.54,6620.0
PR005800,07/04/2026,MANDI054,,corn,2077.9,"INR 2,249","2,163.42/-",,Maize,2026-04-07,2077.9,2249.0,2163.42,
PR003278,28-Jun-2026,MANDI020,Kurukshetra,मक्का,2153.82,"Rs. 2,472","Rs. 2,313",2090,Maize,2026-06-28,2153.82,0.2472,0.2313,2090.0
PR004579,03-26-2026,MANDI017,Bathinda,Narma,"Rs. 6,043","₹7,328.17","6,685.45/-",,Cotton,2026-03-26,0.6043,7328.17,6685.45,
PR000519,05.03.2026,MANDI026,Hisar,कपास,"₹6,274.14",7098.492692502633,6686.32,6620,Cotton,2026-03-05,6274.14,7098.492692502633,6686.32,6620.0
PR011076,2026/03/27,MANDI047,Ferozepur,Makki,2144.13,2542.04,2343.08,"Rs. 2,090",Maize,2026-03-27,2144.13,2542.04,2343.08,0.209
PR009663,20.08.2026,MANDI050,Jalandhar,गन्ना,3164.73,"₹3,804.07",3484.398389954566,"INR 3,500",Sugarcane,2026-08-20,3164.73,3804.07,3484.398389954566,3500.0
PR006528,2026-05-03,MANDI029,Ludhiana,Rice,"2,199.48/-",2667.28,"INR 2,433","₹2,183.00",Rice,2026-03-05,2199.48,2667.28,2433.0,2183.0
PR009063,10.03.2026,MANDI054,Ambala,Cotton,6672.13,"7,630.62/-","₹7,151.37","₹6,620.00",Cotton,2026-03-10,6672.13,7630.62,7151.37,6620.0
PR004993,2026-07-15,MANDI038,Moga,गन्ना,,"INR 3,274",3145.88,"INR 3,500",Sugarcane,2026-07-15,,3274.0,3145.88,3500.0
PR007941,08/05/2026,,,GEHUN,"₹2,245.53","2,430.17/-",2337.85,"Rs. 2,275",Wheat,2026-05-08,2245.53,2430.17,2337.85,0.2275
PR011983,04-12-2026,,Ambala,Sarso,"₹5,837.43",6688.94,6263.185255534114,"5,650.00/-",Mustard,2026-12-04,5837.43,6688.94,6263.185255534114,5650.0
PR000143,02-12-2026,MANDI014,Ludhiana,Maize,2009.33,2482.84,"INR 2,246","INR 2,090",Maize,2026-12-02,2009.33,2482.84,2246.0,2090.0
PR011214,26-Aug-2026,MANDI052,Sirsa,sugarcane,"Rs. 3,644","Rs. 3,914","INR 3,779",,Sugarcane,2026-08-26,0.3644,0.3914,3779.0,
PR001742,21-Jun-2026,MANDI053,Amritsar,Kapas,6705.06,"Rs. 7,944","INR 7,324",,Cotton,2026-06-21,6705.06,0.7944,7324.0,
PR006101,2026/07/26,MANDI051,Jalandhar,Mustard,"INR 5,696",6413.6643847659025,6054.89,,Mustard,2026-07-26,5696.0,6413.6643847659025,6054.89,
PR008237,2026-07-09,MANDI005,Fatehabad,Sarso,,"₹6,530.30","₹6,135.27","5,650.00/-",Mustard,2026-09-07,,6530.3,6135.27,5650.0
PR000823,11/08/2026,,Patiala,चावल,"Rs. 2,143","Rs. 2,638",2390.698794222006,"INR 2,183",Rice,2026-08-11,0.2143,0.2638,2390.698794222006,2183.0
PR000774,05-16-2026,,Bathinda,कपास,6100.21,,"₹6,472.97",6620,Cotton,2026-05-16,6100.21,,6472.97,6620.0
PR011082,2026/01/22,MANDI055,Ludhiana,Sarson,"₹4,936.41","₹5,565.52","Rs. 5,251","INR 5,650",Mustard,2026-01-22,4936.41,5565.52,0.5251,5650.0
PR003074,04-Jul-2026,MANDI027,Patiala,sugarcane,"₹3,017.33",,3162.98,"₹3,500.00",Sugarcane,2026-07-04,3017.33,,3162.98,3500.0
PR003082,27.06.2026,MANDI039,Fatehabad,गन्ना,3537.4293905568993,"3,989.00/-",3763.2144883476158,3500,Sugarcane,2026-06-27,3537.4293905568993,3989.0,3763.2144883476158,3500.0
PR011634,18.08.2026,MANDI053,Jalandhar,Sugarcane,3348.66,"Rs. 3,601","Rs. 3,475",,Sugarcane,2026-08-18,3348.66,0.3601,0.3475,
PR011144,05-12-2026,MANDI021,,Cotton,"INR 6,223",6683.05,6452.844508216249,"INR 6,620",Cotton,2026-12-05,6223.0,6683.05,6452.844508216249,6620.0
PR008557,2026-04-12,,Karnal,Mustard,"₹5,549.30",5850.15,"INR 5,700","INR 5,650",Mustard,2026-12-04,5549.3,5850.15,5700.0,5650.0
PR011644,2026-06-17,MANDI046,,Corn,"INR 1,809","Rs. 2,250",2029.44,,Maize,2026-06-17,1809.0,0.225,2029.44,
PR009727,27/02/2026,MANDI001,Karnal,Kanak,"₹2,047.49","Rs. 2,355","INR 2,201",,Wheat,2026-02-27,2047.49,0.2355,2201.0,
PR009303,2026/07/31,,Fatehabad,Makki,"1,777.96/-",2087.5,1932.728585992563,2090,Maize,2026-07-31,1777.96,2087.5,1932.728585992563,2090.0
PR011744,01-26-2026,MANDI013,Patiala,Basmati,"INR 1,993","₹2,446.88","Rs. 2,220","₹2,183.00",Rice,2026-01-26,1993.0,2446.88,0.222,2183.0
PR000356,08-May-2026,MANDI054,Bathinda,mustard,"₹5,876.64",6246.35,"INR 6,061","INR 5,650",Mustard,2026-05-08,5876.64,6246.35,6061.0,5650.0
PR001201,06-14-2026,,Ambala,Maize,1995.2,2393.92,"Rs. 2,195","INR 2,090",Maize,2026-06-14,1995.2,2393.92,0.2195,2090.0
PR011185,08-01-2026,MANDI001,Sirsa,wheat,"Rs. 2,283","2,601.82/-","INR 2,442",2275,Wheat,2026-01-08,0.2283,2601.82,2442.0,2275.0
PR005730,09/01/2026,MANDI035,Hisar,sugarcane,"Rs. 3,321",3749.35,"3,535.15/-","₹3,500.00",Sugarcane,2026-01-09,0.3321,3749.35,3535.15,3500.0
PR001204,2026-01-19,MANDI014,Patiala,सरसों,"₹5,307.44",,"₹5,442.04","5,650.00/-",Mustard,2026-01-19,5307.44,,5442.04,5650.0
PR002588,26/02/2026,MANDI035,Ferozepur,Basmati,2030.3,,2145.5984923508267,"₹2,183.00",Rice,2026-02-26,2030.3,,2145.5984923508267,2183.0
PR010160,2026-05-14,,Fatehabad,paddy,"₹2,084.10","2,571.20/-","2,327.65/-",2183,Rice,2026-05-14,2084.1,2571.2,2327.65,2183.0
PR004180,06-04-2026,MANDI005,,गन्ना,"3,182.61/-","Rs. 3,629","Rs. 3,406",,Sugarcane,2026-04-06,3182.61,0.3629,0.3406,
PR001811,2026-07-15,MANDI026,Hisar,Chawal,2012.13,2351.09734484331,2181.61,"₹2,183.00",Rice,2026-07-15,2012.13,2351.09734484331,2181.61,2183.0
PR008862,2026-03-20,,Hisar,Maize,1777.33,"2,175.98/-","INR 1,977",2090,Maize,2026-03-20,1777.33,2175.98,1977.0,2090.0
PR003570,01.08.2026,MANDI022,Ludhiana,Kanak,"INR 2,351","₹2,924.29",2637.51,,Wheat,2026-08-01,2351.0,2924.29,2637.51,
PR010095,2026-01-07,MANDI001,Bathinda,Corn,"₹1,792.92","2,086.77/-",1939.84,"₹2,090.00",Maize,2026-07-01,1792.92,2086.77,1939.84,2090.0
PR009455,23.08.2026,MANDI024,Patiala,Mustard,"₹5,220.34","₹5,737.36",5478.85,"5,650.00/-",Mustard,2026-08-23,5220.34,5737.36,5478.85,5650.0
PR006750,2026-03-18,MANDI033,Ambala,Mustard,4912.11,5569.05,"5,240.58/-","Rs. 5,650",Mustard,2026-03-18,4912.11,5569.05,5240.58,0.565
PR003053,2026/02/06,MANDI020,Hisar,Narma,"₹6,313.20","INR 7,761",7037.108826286591,6620,Cotton,2026-06-02,6313.2,7761.0,7037.108826286591,6620.0
PR009010,2026-06-28,MANDI053,Karnal,Kanak,"INR 2,214","INR 2,448","₹2,331.08",2275,Wheat,2026-06-28,2214.0,2448.0,2331.08,2275.0
PR008476,2026-07-15,MANDI049,Ludhiana,wheat,"INR 2,070","2,270.03/-",2169.969913286424,"Rs. 2,275",Wheat,2026-07-15,2070.0,2270.03,2169.969913286424,0.2275
PR006869,28.08.2026,MANDI020,Sirsa,Maize,2016.43,"₹2,156.70",2086.5622828778246,"Rs. 2,090",Maize,2026-08-28,2016.43,2156.7,2086.5622828778246,0.209
PR002070,23-Aug-2026,MANDI038,Ludhiana,Narma,,"7,348.99/-","Rs. 7,001","INR 6,620",Cotton,2026-08-23,,7348.99,0.7001,6620.0
PR008435,01-09-2026,MANDI028,Patiala,गेहूं,2320.2393789162275,2534.22,"Rs. 2,427",2275,Wheat,2026-09-01,2320.2393789162275,2534.22,0.2427,2275.0
PR002673,20/06/2026,MANDI014,Kurukshetra,कपास,"₹6,799.90","Rs. 8,310","₹7,554.96","₹6,620.00",Cotton,2026-06-20,6799.9,0.831,7554.96,6620.0
PR002555,17-Jul-2026,,,Maize,"₹1,893.12","Rs. 2,339","Rs. 2,116",2090,Maize,2026-07-17,1893.12,0.2339,0.2116,2090.0
PR008147,2026/05/27,MANDI034,Bathinda,सरसों,5864.86,"INR 6,216",6040.293848586203,5650,Mustard,2026-05-27,5864.86,6216.0,6040.293848586203,5650.0
PR000507,24.05.2026,MANDI013,,Corn,1911.23,2290.62,2100.92,2090,Maize,2026-05-24,1911.23,2290.62,2100.92,2090.0
PR005719,2026-03-27,MANDI025,Ludhiana,Makka,"₹2,022.85",2522.34,2272.59,2090,Maize,2026-03-27,2022.85,2522.34,2272.59,2090.0
PR007832,2026-04-24,MANDI031,Ludhiana,Gehun,1956.6393757219214,"₹2,334.36","Rs. 2,145","INR 2,275",Wheat,2026-04-24,1956.6393757219214,2334.36,0.2145,2275.0
PR003323,03.03.2026,MANDI019,Moga,mustard,"INR 5,272",6183.52,5727.58,5650,Mustard,2026-03-03,5272.0,6183.52,5727.58,5650.0
PR004752,18.08.2026,,,गन्ना,"Rs. 3,368",4089.69,"Rs. 3,729",,Sugarcane,2026-08-18,0.3368,4089.69,0.3729,
PR005325,2026/07/20,MANDI019,Kurukshetra,Rice,"Rs. 1,923",2371.23,"₹2,147.10","2,183.00/-",Rice,2026-07-20,0.1923,2371.23,2147.1,2183.0
PR004800,11.05.2026,,Ludhiana,Maize,"INR 1,921","Rs. 2,139",2029.98,2090,Maize,2026-05-11,1921.0,0.2139,2029.98,2090.0
PR005514,2026/03/12,MANDI043,Ferozepur,cotton,"INR 5,832",6721.24,"Rs. 6,277","6,620.00/-",Cotton,2026-12-03,5832.0,6721.24,0.6277,6620.0
PR004976,2026/02/21,MANDI033,Moga,Corn,"INR 2,032","₹2,265.86","₹2,149.15",,Maize,2026-02-21,2032.0,2265.86,2149.15,
PR007269,09/06/2026,MANDI046,Moga,Kapas,"INR 6,406",6975.42,6690.89,,Cotton,2026-06-09,6406.0,6975.42,6690.89,
PR010719,2026/05/22,MANDI054,Jalandhar,Mustard,"Rs. 4,988","₹5,598.57","Rs. 5,293","Rs. 5,650",Mustard,2026-05-22,0.4988,5598.57,0.5293,0.565
PR006439,22-Aug-2026,MANDI047,Kurukshetra,Dhaan,"INR 1,877","Rs. 2,254",2065.68,,Rice,2026-08-22,1877.0,0.2254,2065.68,
PR007691,2026/06/24,MANDI055,Karnal,paddy,"1,884.11/-","Rs. 2,178","Rs. 2,031",,Rice,2026-06-24,1884.11,0.2178,0.2031,
PR008039,2026/03/20,MANDI042,Ambala,Narma,,,"₹7,036.64","Rs. 6,620",Cotton,2026-03-20,,,7036.64,0.662
PR005240,2026-03-12,,Karnal,Cotton,"Rs. 6,081",7407.52,6744.5,"6,620.00/-",Cotton,2026-12-03,0.6081,7407.52,6744.5,6620.0
PR003943,2026/05/05,MANDI002,,Makki,,"₹2,335.02",2178.5927733156095,"Rs. 2,090",Maize,2026-05-05,,2335.02,2178.5927733156095,0.209
PR006709,15-Jun-2026,MANDI008,,cotton,6917.487542879744,8179.54,7548.51,6620,Cotton,2026-06-15,6917.487542879744,8179.54,7548.51,6620.0
PR006685,09-Aug-2026,MANDI004,Kurukshetra,Wheat,"INR 2,199",2436.33,2317.64,,Wheat,2026-08-09,2199.0,2436.33,2317.64,
PR008705,10.04.2026,MANDI015,Kurukshetra,Mustard,"Rs. 5,462","₹5,873.14","INR 5,668",5650,Mustard,2026-04-10,0.5462,5873.14,5668.0,5650.0
PR009671,2026-08-26,MANDI045,Jalandhar,WHEAT,"INR 2,380","Rs. 2,530",2455.1,"INR 2,275",Wheat,2026-08-26,2380.0,0.253,2455.1,2275.0
PR000793,01-09-2026,MANDI001,Hisar,Makki,"INR 2,070",2380.43,2225.34,,Maize,2026-09-01,2070.0,2380.43,2225.34,
